transaction_id,items
B0D3LP4SX7,has_aplus=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=2|rating>=4.5|sales<100
B0CGKM92PQ,has_aplus=1|is_fba=1|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=german_steel|painpoint=sharpness_positive|price_tier=2|rating>=4.5|sales=100-999
B0BFJJNVPP,has_aplus=1|knife_type=block|knife_type=boning|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|material=stainless|price_tier=3|rating>=4.5
B0F596KFF8,has_aplus=1|is_fba=1|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating=4.0-4.5|sales<100
B0CRYD2V9Z,has_aplus=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=fillet|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=damascus|price_tier=3|rating>=4.5|sales=100-999
B0D1MW2BMB,has_aplus=1|is_fba=1|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|material=high_carbon|material=stainless|price_tier=1|rating=4.0-4.5
B0BFR8TJVX,has_aplus=1|is_fba=1|knife_type=block|knife_type=boning|knife_type=bread|knife_type=chef|knife_type=santoku|knife_type=set|knife_type=steak|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales=100-999
B0CYGVBJJP,has_aplus=1|is_fba=1|knife_type=chef|material=damascus|material=stainless|material=vg10|price_tier=1|rating>=4.5
B00FLQ4EE6,has_aplus=1|is_fba=1|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=stainless|painpoint=appearance_finish_negative|painpoint=appearance_finish_positive|painpoint=durability_negative|painpoint=durability_positive|painpoint=handle_comfort_negative|painpoint=handle_comfort_positive|painpoint=overall_quality_positive|painpoint=rust_resistance_positive|painpoint=sharpness_positive|painpoint=value_for_money_positive|price_tier=1|rating>=4.5|sales>=1000
B0F674HM8P,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales=100-999
B0DPXSDG24,has_aplus=1|knife_type=chef|knife_type=set|material=damascus|material=stainless|price_tier=2|rating=4.0-4.5
B0DLKJM5H1,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=german_steel|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B00629K3QY,has_aplus=1|is_fba=1|knife_type=utility|material=high_carbon|material=stainless|price_tier=0|rating=4.0-4.5
B0F2M3YXMY,has_aplus=1|is_fba=1|knife_type=chef|knife_type=santoku|material=carbon_steel|material=high_carbon|material=stainless|price_tier=0|rating>=4.5
B0DQXNCHDX,has_aplus=1|is_fba=1|knife_type=chef|knife_type=fillet|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales=100-999
B0CSLZD91K,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=carbon_steel|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales<100
B0CQP1LSHS,has_aplus=1|knife_type=chef|knife_type=set|material=carbon_steel|material=damascus|material=high_carbon|price_tier=3|rating<4.0
B00DAYTSEM,has_aplus=1|is_fba=1|knife_type=block|knife_type=chef|knife_type=paring|knife_type=set|knife_type=steak|material=stainless|price_tier=0|rating>=4.5
B0DGWMNZJP,has_aplus=1|is_fba=1|knife_type=block|knife_type=boning|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=cleaver|knife_type=paring|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating=4.0-4.5
B0CJ4X88K2,has_aplus=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=carbon_steel|material=damascus|material=high_carbon|price_tier=2|rating>=4.5|sales=100-999
B0BGLQW3MT,has_aplus=1|is_fba=1|knife_type=chef|material=german_steel|material=high_carbon|material=stainless|price_tier=0|rating>=4.5
B01058QNFM,has_aplus=1|is_fba=1|knife_type=santoku|price_tier=0|rating=4.0-4.5|sales<100
B0C4T1PBM6,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales>=1000
B074FD5XHK,has_aplus=1|is_fba=1|knife_type=chef|material=german_steel|material=x50crmov15|price_tier=0|rating>=4.5
B0D946LJ39,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating>=4.5|sales<100
B0DMVBD475,has_aplus=1|is_fba=1|knife_type=chef|knife_type=paring|knife_type=set|material=damascus|material=high_carbon|material=stainless|price_tier=0|rating>=4.5|sales<100
B0DS63QLYG,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=2|rating<4.0
B0DS2GFCPG,has_aplus=1|is_fba=1|knife_type=chef|knife_type=santoku|material=carbon_steel|material=high_carbon|price_tier=1|rating>=4.5
B0F9JZV55F,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=set|material=stainless|price_tier=1|rating=4.0-4.5
B0C3TQ56CR,has_aplus=1|knife_type=block|knife_type=carving|knife_type=chef|knife_type=set|material=stainless|price_tier=2|rating>=4.5|sales=100-999
B086PDSJ49,has_aplus=1|is_fba=1|knife_type=chef|knife_type=cleaver|material=carbon_steel|material=high_carbon|material=stainless|price_tier=0|rating>=4.5
B0FNC9LVLQ,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|material=stainless|price_tier=1|rating>=4.5
B0FLYHKQG8,has_aplus=1|is_fba=1|knife_type=set|knife_type=steak|material=stainless|price_tier=1|rating<4.0
B07ZMKC5S9,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|material=carbon_steel|material=damascus|material=high_carbon|material=stainless|material=vg10|price_tier=3|rating>=4.5
B0BW91HX7D,has_aplus=1|knife_type=block|knife_type=boning|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating>=4.5|sales>=1000
B0B8Z7TQD1,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5
B0DDKQ9B7K,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales<100
B0C13WZR6K,has_aplus=1|is_fba=1|knife_type=boning|knife_type=chef|knife_type=cleaver|knife_type=nakiri|knife_type=set|knife_type=steak|material=carbon_steel|material=high_carbon|price_tier=0|rating>=4.5|sales=100-999
B09GBBMTNS,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=2|rating>=4.5|sales>=1000
B0D4MMGCDQ,has_aplus=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=carbon_steel|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B08FMTRFLW,has_aplus=1|knife_type=paring|knife_type=santoku|knife_type=set|price_tier=3|rating>=4.5
B0CY6Q6L34,has_aplus=1|knife_type=chef|knife_type=set|price_tier=1|rating>=4.5
B0C1YBPJ43,has_aplus=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating>=4.5|sales>=1000
B00CLALZTM,has_aplus=1|is_fba=1|knife_type=santoku|knife_type=set|price_tier=2|rating>=4.5
B0FCBVHD6D,has_aplus=1|is_fba=1|knife_type=block|knife_type=set|material=high_carbon|material=stainless|price_tier=1|rating=4.0-4.5
B086TLTHNZ,has_aplus=1|is_fba=1|knife_type=chef|material=stainless|price_tier=0|rating>=4.5
B0D8VX9NN9,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating>=4.5
B0DB5GWLL4,has_aplus=1|is_fba=1|knife_type=block|knife_type=boning|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales=100-999
B0CQLRDK5Y,has_aplus=1|is_fba=1|knife_type=boning|knife_type=chef|knife_type=cleaver|knife_type=set|knife_type=steak|material=carbon_steel|material=high_carbon|price_tier=1|rating>=4.5
B09C919JXR,has_aplus=1|is_fba=1|knife_type=block|knife_type=chef|knife_type=set|knife_type=utility|material=stainless|price_tier=1|rating=4.0-4.5
B0DBVFM1P9,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0F1XPMZVR,has_aplus=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales=100-999
B0BJ2Y7212,has_aplus=1|is_fba=1|knife_type=chef|knife_type=paring|knife_type=set|knife_type=utility|material=german_steel|material=stainless|material=x50crmov15|price_tier=0|rating>=4.5|sales<100
B0DJ71XWCZ,has_aplus=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=set|material=stainless|price_tier=1|rating=4.0-4.5
B0028LVP8U,has_aplus=1|is_fba=1|material=stainless|price_tier=0|rating=4.0-4.5
B0DGTC4LDV,has_aplus=1|is_fba=1|knife_type=chef|knife_type=cleaver|knife_type=set|material=stainless|price_tier=1|rating>=4.5
B09RTGH1CZ,has_aplus=1|is_fba=1|knife_type=block|knife_type=santoku|material=stainless|price_tier=1|rating>=4.5
B098YPVMSK,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating=4.0-4.5|sales=100-999
B0FJ889RB6,has_aplus=1|knife_type=boning|knife_type=chef|knife_type=cleaver|knife_type=set|price_tier=1|rating>=4.5|sales=100-999
B0B41Z8Q9B,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=2|rating=4.0-4.5|sales<100
B0BKH3TKKZ,has_aplus=1|is_fba=1|knife_type=bread|knife_type=chef|knife_type=set|material=high_carbon|material=stainless|price_tier=0|rating>=4.5|sales=100-999
B0CYNVKF7N,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|material=german_steel|material=high_carbon|material=stainless|material=x50crmov15|price_tier=2|rating>=4.5|sales=100-999
B0B4D8KNM8,has_aplus=1|is_fba=1|knife_type=bread|knife_type=chef|knife_type=santoku|knife_type=set|material=stainless|price_tier=0|rating>=4.5
B0D5MNGXFD,has_aplus=1|is_fba=1|knife_type=chef|knife_type=santoku|material=stainless|price_tier=0|rating=4.0-4.5
B0FMKFTGDJ,has_aplus=1|is_fba=1|knife_type=block|knife_type=set|material=damascus|material=stainless|price_tier=3|rating>=4.5|sales<100
B08LL7J1P3,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|material=damascus|material=vg10|price_tier=3|rating=4.0-4.5
B00N9HWFLS,has_aplus=1|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=stainless|painpoint=sharpness_positive|price_tier=0|rating>=4.5|sales=100-999
B0DYSJWY1X,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0FNR69Y2D,has_aplus=1|is_fba=1|knife_type=block|knife_type=boning|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=2|rating>=4.5|sales=100-999
B07CKN631X,has_aplus=1|is_fba=1|knife_type=chef|knife_type=paring|knife_type=set|knife_type=utility|material=stainless|price_tier=0|rating<4.0
B0DGBDPKDB,has_aplus=1|is_fba=1|knife_type=santoku|material=stainless|price_tier=0|rating>=4.5|sales=100-999
B0FL25YQ5J,has_aplus=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=0|rating>=4.5|sales=100-999
B0D44D5RZX,has_aplus=1|is_fba=1|knife_type=chef|material=high_carbon|material=stainless|price_tier=0|rating<4.0
B0FHQ2S63C,has_aplus=1|is_fba=1|knife_type=chef|knife_type=cleaver|knife_type=nakiri|knife_type=paring|knife_type=set|knife_type=utility|material=damascus|material=high_carbon|material=stainless|price_tier=1|rating>=4.5
B0CYNCD8ZR,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|material=german_steel|material=high_carbon|material=stainless|material=x50crmov15|price_tier=2|rating>=4.5|sales=100-999
B0CS36TCF8,has_aplus=1|is_fba=1|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating=4.0-4.5|sales<100
B09Y91CSXD,has_aplus=1|knife_type=chef|material=carbon_steel|material=high_carbon|price_tier=0|rating>=4.5|sales>=1000
B0FY2TH4YM,has_aplus=1|is_fba=1|knife_type=block|knife_type=chef|knife_type=nakiri|knife_type=paring|knife_type=set|material=damascus|material=german_steel|price_tier=1|rating>=4.5|sales=100-999
B0C8498R24,has_aplus=1|is_fba=1|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=cleaver|knife_type=nakiri|knife_type=set|material=carbon_steel|material=high_carbon|price_tier=2|rating>=4.5
B0FCLHN2PJ,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=set|material=stainless|price_tier=0|rating<4.0
B0F32V5H6J,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5
B073RSLMQZ,has_aplus=1|is_fba=1|knife_type=chef|knife_type=set|material=stainless|price_tier=2|rating=4.0-4.5
B0CN3KPCT1,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=stainless|painpoint=sharpness_negative|price_tier=0|rating>=4.5|sales>=1000
B091MKV91D,has_aplus=1|is_fba=1|knife_type=block|knife_type=boning|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=3|rating=4.0-4.5|sales<100
B0BXNXC6N4,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5
B0D2HYQZGC,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=fillet|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=carbon_steel|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales=100-999
B074T6C4YS,has_aplus=1|is_fba=1|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=0|rating>=4.5|sales=100-999
B0D4B55VXJ,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=german_steel|material=stainless|price_tier=2|rating>=4.5|sales=100-999
B0DK8R44GD,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating=4.0-4.5
B0CXY2LNJY,has_aplus=1|is_fba=1|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=set|material=damascus|material=high_carbon|material=stainless|price_tier=1|rating=4.0-4.5
B00C0N782I,has_aplus=1|is_fba=1|knife_type=chef|material=german_steel|material=high_carbon|material=stainless|price_tier=0|rating>=4.5
B09MVWT85R,has_aplus=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales=100-999
B0FSRWLLFB,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5
B09GG9G6XS,has_aplus=1|is_fba=1|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|painpoint=sharpness_positive|price_tier=0|rating>=4.5|sales=100-999
B0FL1M7TPX,has_aplus=1|is_fba=1|knife_type=chef|knife_type=set|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B003AUUD9U,has_aplus=1|knife_type=chef|knife_type=santoku|material=stainless|price_tier=0|rating>=4.5
B0CMGJBW6S,has_aplus=1|is_fba=1|knife_type=bread|knife_type=santoku|material=stainless|price_tier=0|rating>=4.5|sales<100
B0C9LP36Q5,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|painpoint=appearance_finish_positive|painpoint=sharpness_positive|price_tier=2|rating>=4.5|sales>=1000
B0F9PVTKS3,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=set|knife_type=utility|material=stainless|price_tier=1|rating<4.0
B0865TNBKC,has_aplus=1|is_fba=1|knife_type=bread|knife_type=chef|knife_type=santoku|material=stainless|price_tier=0|rating>=4.5|sales>=1000
B0028LXDQ2,has_aplus=1|knife_type=utility|material=stainless|price_tier=0|rating<4.0|sales<100
B07H7RZ35X,has_aplus=1|is_fba=1|knife_type=chef|material=stainless|price_tier=0|rating>=4.5
B0DRS7927P,has_aplus=1|is_fba=1|knife_type=chef|material=aus10|material=carbon_steel|material=high_carbon|price_tier=1|rating>=4.5
B0F9SM29R5,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=set|knife_type=utility|material=stainless|price_tier=1|rating=4.0-4.5
B0F1T3CRTF,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales<100
B0FFB3XYJQ,has_aplus=1|is_fba=1|knife_type=block|knife_type=chef|knife_type=fillet|knife_type=nakiri|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=utility|material=carbon_steel|material=high_carbon|price_tier=2|rating=4.0-4.5|sales=100-999
B0DFCK3FZ6,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating>=4.5
B0FX1D2TF6,has_aplus=1|is_fba=1|knife_type=block|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating<4.0
B08DDFW9BB,has_aplus=1|knife_type=set|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B07QG2L8F1,has_aplus=1|is_fba=1|knife_type=santoku|material=carbon_steel|material=high_carbon|painpoint=sharpness_negative|painpoint=sharpness_positive|price_tier=1|rating>=4.5
B0DGFZ24QP,has_aplus=1|is_fba=1|knife_type=boning|knife_type=chef|price_tier=1|rating=4.0-4.5
B0DYP24DHR,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=2|rating=4.0-4.5
B08DJ7BS81,has_aplus=1|is_fba=1|knife_type=chef|knife_type=santoku|knife_type=set|material=stainless|price_tier=0|rating=4.0-4.5|sales>=1000
B0FFMJXW66,has_aplus=1|knife_type=chef|knife_type=santoku|knife_type=set|knife_type=utility|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0DGL99D84,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=fillet|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=carbon_steel|material=damascus|material=high_carbon|material=powder_steel|price_tier=2|rating>=4.5|sales=100-999
B0CF183C4S,has_aplus=1|is_fba=1|knife_type=chef|knife_type=cleaver|knife_type=set|material=carbon_steel|material=high_carbon|price_tier=1|rating>=4.5|sales>=1000
B08GPBSC61,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0FM85S1VX,has_aplus=1|is_fba=1|knife_type=block|knife_type=chef|knife_type=cleaver|knife_type=set|material=carbon_steel|material=high_carbon|price_tier=2|rating>=4.5
B0DT71D3KV,has_aplus=1|is_fba=1|knife_type=block|knife_type=chef|knife_type=santoku|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=0|rating>=4.5
B07FPG9NVL,has_aplus=1|is_fba=1|knife_type=block|knife_type=boning|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|material=high_carbon|material=stainless|price_tier=3|rating>=4.5
B0B3DK79KK,has_aplus=1|is_fba=1|knife_type=block|knife_type=chef|knife_type=set|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5
B097GXM3HG,has_aplus=1|is_fba=1|knife_type=chef|knife_type=santoku|knife_type=set|knife_type=utility|material=german_steel|material=high_carbon|material=stainless|price_tier=0|rating>=4.5|sales=100-999
B07HGRSC74,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|painpoint=appearance_finish_positive|painpoint=balance_weight_negative|painpoint=durability_negative|painpoint=durability_positive|painpoint=handle_comfort_negative|painpoint=handle_comfort_positive|painpoint=overall_quality_positive|painpoint=rust_resistance_negative|painpoint=sharpness_negative|painpoint=sharpness_positive|painpoint=value_for_money_positive|price_tier=1|rating>=4.5|sales<100
B0F9WMG8VG,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|painpoint=sharpness_positive|price_tier=1|rating>=4.5|sales=100-999
B09SBQP6C4,has_aplus=1|is_fba=1|knife_type=block|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=2|rating>=4.5|sales=100-999
B0FZRXW3K2,has_aplus=1|is_fba=1|knife_type=block|knife_type=boning|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|price_tier=1|rating>=4.5
B09KT6YX71,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B0DFP565XX,has_aplus=1|is_fba=1|knife_type=block|knife_type=set|price_tier=1|rating>=4.5|sales=100-999
B09WNFY6GW,has_aplus=1|is_fba=1|knife_type=block|knife_type=boning|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=german_steel|price_tier=3|rating=4.0-4.5
B0D5MJKC1T,has_aplus=1|is_fba=1|knife_type=chef|material=stainless|price_tier=0|rating=4.0-4.5
B08FVCDNW1,has_aplus=1|is_fba=1|knife_type=block|knife_type=chef|knife_type=set|material=german_steel|material=stainless|painpoint=appearance_finish_negative|painpoint=appearance_finish_positive|painpoint=balance_weight_positive|painpoint=durability_negative|painpoint=handle_comfort_positive|painpoint=overall_quality_positive|painpoint=rust_resistance_negative|painpoint=sharpness_negative|painpoint=sharpness_positive|painpoint=value_for_money_negative|painpoint=value_for_money_positive|price_tier=2|rating>=4.5|sales=100-999
B09XTVYY5G,has_aplus=1|is_fba=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=german_steel|material=high_carbon|material=stainless|price_tier=2|rating>=4.5|sales=100-999
B0CG69W9R9,has_aplus=1|is_fba=1|knife_type=block|knife_type=boning|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=high_carbon|material=stainless|material=x50crmov15|price_tier=2|rating>=4.5|sales<100
B0DQ7ZHH31,has_aplus=1|is_fba=1|knife_type=chef|knife_type=set|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales=100-999
B077G3QP39,has_aplus=1|is_fba=1|knife_type=bread|knife_type=carving|knife_type=chef|knife_type=paring|knife_type=set|knife_type=steak|knife_type=utility|material=stainless|price_tier=0|rating>=4.5
B0DGTCRYT2,has_aplus=1|is_fba=1|knife_type=chef|knife_type=cleaver|knife_type=set|material=carbon_steel|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales<100
B0D5X4GRCG,has_aplus=1|is_fba=1|knife_type=chef|knife_type=nakiri|knife_type=santoku|knife_type=set|material=high_carbon|material=stainless|price_tier=1|rating>=4.5|sales<100
B0DPVKZZ1Q,has_aplus=1|is_fba=1|knife_type=block|knife_type=chef|knife_type=cleaver|knife_type=paring|knife_type=set|material=stainless|price_tier=1|rating=4.0-4.5
B0CX1SRB66,has_aplus=1|knife_type=block|knife_type=bread|knife_type=chef|knife_type=paring|knife_type=santoku|knife_type=set|knife_type=steak|knife_type=utility|material=damascus|material=high_carbon|material=stainless|material=x50crmov15|price_tier=1|rating>=4.5
