asin,log_price,product_rating,log_reviews,log_sales,weighted_rating,log_price_per_piece,log_bsr,bullet_count,image_count,is_fba,has_aplus,discount_rate,log_days_on_market,brand_tier_encoded,is_set,set_pieces,is_damascus,is_high_carbon,is_german_steel,is_japanese_steel,is_ceramic,is_chef_knife,is_santoku,is_steak_knife,is_cleaver,is_paring,has_block,is_professional,is_gift,blade_size_inch,bert_sentiment_mean,positive_ratio,negative_ratio,aspect_sharpness_sentiment,aspect_quality_sentiment,aspect_durability_sentiment,aspect_handle_sentiment,aspect_value_sentiment,aspect_rust_sentiment,aspect_appearance_sentiment,aspect_balance_sentiment,aspect_sentiment_mean,verified_purchase_rate,avg_helpful_votes
B0FG2S91V1,3.433664571799657,4.8,4.110873864173311,0.0,4.55947021514737,2.39759219657238,11.525812074793306,6,10,1,1,0.2500468847678228,0.0,0,1,3,0,1,0,0,0,1,1,0,0,1,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0B9CKRF1Z,4.749357106300589,4.2,4.875197323201151,0.0,4.2038718717734405,2.355414706638578,11.963230086551086,5,8,1,1,0.2500468847678228,0.0,1,1,12,0,0,0,0,0,0,0,1,0,1,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DSBJYGHR,3.806440242853081,4.8,2.302585092994046,0.0,4.318940430294739,2.120063516197424,12.48076445872496,5,9,1,1,0.1200240048009601,0.0,0,1,6,0,1,0,0,0,0,0,0,0,0,1,1,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CH12X12D,5.541224328703197,4.9,2.1972245773362196,0.0,4.325319238900635,3.9473515384814406,13.299446236150082,5,10,1,1,0.2500468847678228,0.0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0BG8SPHTD,4.868841288478369,4.6,4.68213122712422,0.0,4.491717865402897,2.2053167472335558,12.886803056075031,5,10,1,1,0.2401317724572035,0.0,1,1,16,0,0,0,0,0,1,0,0,0,0,1,0,0,7.0,0.4,0.7,0.3,0.6,1.0,0.0,0.0,1.0,-0.3333333333333333,0.0,0.0,0.2833333333333333,0.7,0.2
B0DK87WJ39,4.875120984409557,4.7,7.896924656268864,0.0,4.6925516344121,2.268614573422892,9.021839764105513,6,10,1,1,0.1875117194824676,0.0,1,1,15,0,0,0,1,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FP5MTLP7,3.63705970538414,4.6,3.7376696182833684,5.993961427306569,4.4056139993377315,1.2923760693327107,10.00011504611972,5,10,1,1,0.2602520504100821,0.0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B00V871QBG,2.7694588292308535,4.8,2.4849066497880004,0.0,4.337093621604372,1.3837912309017721,12.753271663450509,5,3,0,1,0.2500468847678228,0.0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B08FJB3BT2,4.948547101782834,4.4,4.718498871295094,4.61512051684126,4.349450731666874,4.948547101782834,10.055650543933236,5,10,0,1,0.1515427047341941,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.1,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0D8KYP2YG,4.110709916308365,4.4,4.48863636973214,0.0,4.3405073995771675,1.7253730880020042,11.707998705689347,5,10,1,1,0.1428775539362765,0.0,0,1,13,0,0,0,0,0,0,0,0,0,0,1,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09SZ1LC36,4.662967284714308,4.6,6.54534966033442,5.707110264748875,4.578108496533285,3.09058780456667,9.670483041375043,5,10,0,1,0.2503035931137938,0.0,0,1,5,0,1,0,0,0,1,0,0,0,0,0,0,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B07GH3KQS5,3.0440461338325417,4.3,9.666181687409415,5.303304908059076,4.299776552980844,1.6090378324127605,10.576406515249081,5,10,0,1,0.0,0.0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,0.26,0.63,0.37,0.22,0.3333333333333333,0.25,0.0,0.043478260869565216,-0.5714285714285714,0.4642857142857143,0.4444444444444444,0.1480141476880607,0.93,0.3
B0D6BM4PDD,5.141605075260502,4.6,5.981414211254481,5.993961427306569,4.563080004450873,2.5122515684610875,10.667116495634444,6,10,1,1,0.1500075003750187,0.0,0,1,15,0,1,0,0,0,0,0,0,0,0,1,1,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0B5DPM2XX,3.433664571799657,4.6,8.491465042843506,3.9318256327243257,4.596716719972533,3.433664571799657,9.455636727931525,5,10,1,1,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7.0,0.6,0.8,0.2,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,0.625,1.0,0.3
B0D2CVPV8K,3.5248888540047054,4.4,3.6375861597263857,3.9318256327243257,4.302100784114326,2.0268315914075385,11.185393147918488,5,10,1,1,0.2500468847678228,0.0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0D1CGLWNX,4.2903224454635405,4.5,5.170483995038151,0.0,4.445004432926414,1.7577429684172392,11.883205439342925,5,10,1,1,0.2500468847678228,0.0,0,1,15,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CMFBMBD7,4.060270581888349,4.7,4.430816798843313,0.0,4.537327695560254,4.060270581888349,12.49810399614478,5,10,1,1,0.3667074119346593,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B000N5BUWY,4.297285406218791,4.7,5.749392985908253,3.9318256327243257,4.64272101956347,4.297285406218791,11.783936850476412,5,3,1,1,0.0332044272569675,0.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09H3BFS6M,4.0943445622221,4.5,7.084226422097916,4.61512051684126,4.490328980506509,2.5494451709255714,11.28284541165472,5,10,0,1,0.803326777559252,0.0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0F1FY2HQY,4.5107496103686,4.8,4.204692619390966,3.9318256327243257,4.572832980972516,2.3977942575954967,11.71314424014997,7,10,1,1,0.1000100010001,0.0,0,1,9,0,1,0,0,0,1,0,0,0,0,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CWP6367T,3.566429294357372,4.4,4.852030263919617,0.0,4.354236461213206,1.9068227603472665,11.42239882577067,5,10,1,1,0.2000465224470807,0.0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FVRRZGZX,5.30325515557766,4.6,5.236441962829949,3.9318256327243257,4.5295456853494835,2.726871955342798,11.01308923600384,5,10,1,1,0.2500468847678228,0.0,0,1,14,0,1,0,0,0,1,0,0,0,0,1,1,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0C4BC9ZKW,5.924416212354854,4.5,6.881411303642535,0.0,4.48824232703944,3.133087229388216,11.809891804920063,5,9,0,1,0.2500468847678228,0.0,0,1,17,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FF8PN8G9,4.574607880405451,4.8,4.442651256490317,0.0,4.605285412262156,3.005583589604365,10.868682727763886,5,10,1,1,0.2500468847678228,0.0,0,1,5,0,1,0,0,0,1,0,0,0,0,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B00R3Z49G6,3.3840512228271846,4.5,9.954940834125043,8.517393171418904,4.49943432535171,1.1102114245114614,7.370230641807081,4,10,1,1,0.2500468847678228,0.0,1,1,14,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,0.3,0.65,0.35,0.35714285714285715,0.2962962962962963,0.6,0.0,0.59375,-0.6,0.2727272727272727,0.6,0.26498955327080326,0.99,1.05
B0FN3BKD2S,4.262539022051294,4.7,4.919980925828125,0.0,4.585763831151864,1.7344834014083248,10.800126445744926,5,9,1,1,0.2500468847678228,0.0,0,1,15,0,1,0,0,0,1,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FP4P5BQT,3.663305202994506,0.0,0.0,0.0,4.215856236786469,1.8605300937977676,13.365609118984388,5,9,1,1,0.2500468847678228,0.0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FMH2Q911,5.398117451625214,4.9,4.248495242049359,5.303304908059076,4.641134792297583,3.4789958145922975,10.486624535512897,6,10,1,1,0.6857240817725967,0.0,0,1,7,1,0,0,1,0,1,0,0,0,0,1,1,0,7.0,0.8,0.9,0.1,0.6,1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.2,1.0,0.5
B0CRGVPK86,3.9316295350670645,4.6,7.562681246721884,6.2166061010848646,4.591793469961868,1.4661832108040473,8.893023494394711,5,9,1,1,0.0,0.0,0,1,15,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FX3S3LP1,3.9316295350670645,4.7,5.902633333401366,0.0,4.650039218538161,1.5196694915361102,9.177507214880942,5,7,1,1,0.2857551078725531,0.0,0,0,14,0,1,0,0,0,1,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B07KC949P2,3.3028492586443794,4.7,8.380456667842767,8.294299608857235,4.69538072738415,3.3028492586443794,8.657824321155983,5,10,0,1,0.5634272378729788,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,7.0,0.7333333333333333,0.8666666666666667,0.13333333333333333,0.7142857142857143,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5892857142857143,1.0,0.0
B08SBF774C,4.204543354520176,4.6,7.478169694159785,0.0,4.5910861668204594,2.653101109617194,10.914069763697203,5,10,1,1,0.2500468847678228,0.0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FXG82C8S,4.6150215020384655,4.6,4.543294782270004,0.0,4.480488607000235,2.036794966958363,11.96844977295113,5,9,1,1,0.2500468847678228,0.0,1,1,15,0,1,0,0,0,0,0,0,0,0,1,1,1,7.0,1.0,1.0,0.0,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,1.0,0.0
B08YXRRTHV,3.8552409913291616,4.6,7.13966033596492,5.303304908059076,4.587608265702789,3.8552409913291616,10.302968122297036,5,10,1,1,0.0555555555555555,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CFYBSSB5,5.602081919829862,4.4,4.77912349311153,0.0,4.351662262156449,4.0072968209349344,12.706887326606136,5,10,1,1,0.2500468847678228,0.0,0,1,5,1,0,0,0,0,1,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0BB1B45SR,4.444296960400006,4.7,6.495265555937008,5.303304908059076,4.67107533704841,3.3689037320211863,10.158749733731797,5,10,0,1,0.2500468847678228,0.0,0,1,3,1,1,0,0,0,1,0,0,0,0,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CN3TL8X9,7.542123321272841,5.0,1.9459101490553132,0.0,4.313874207188161,4.607183946484378,12.591875716458905,1,5,0,1,0.2500468847678228,0.0,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0D1Y5M4RL,3.9316295350670645,4.7,6.175867270105761,5.303304908059076,4.661045904109256,1.4661832108040473,10.95663165315709,5,10,1,1,0.0,0.0,0,1,15,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DNQYN6TY,3.780774718818192,4.7,4.418840607796598,4.61512051684126,4.536015822137353,3.780774718818192,11.019988874039978,5,10,1,1,0.2500468847678228,0.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DGGV93PR,3.5832411220909393,4.1,4.465908118654584,0.0,4.13801532769556,2.9175004252844174,12.223779941898027,5,10,1,1,0.4068486184098999,0.0,0,1,2,1,1,0,0,0,1,0,0,0,1,0,1,1,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B091F7LK55,4.6150215020384655,4.6,7.590852123688581,5.303304908059076,4.592016804525003,2.036794966958363,10.65135963278532,5,10,1,1,0.2500468847678228,0.0,1,1,15,0,0,0,0,0,1,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B07XQN2T36,4.709079649378603,4.3,8.059908334578276,5.303304908059076,4.298897679957901,2.484489896291658,9.333707785926467,8,10,1,1,0.0836736394699557,0.0,3,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CG6BVDQC,4.844108343200942,4.7,5.634789603169249,0.0,4.636654087056173,2.2406387647750594,11.077964602632951,5,9,1,1,0.2500468847678228,0.0,0,1,15,0,1,0,0,0,1,0,0,0,0,1,1,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CWPCGCX2,4.110545941560109,4.7,3.8918202981106265,0.0,4.474066243833686,1.6647374567890492,11.886762297620216,5,10,1,1,0.2500468847678228,0.0,0,0,14,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09NW1J2NW,2.194999882314108,4.5,7.461640392208575,7.601402334583733,4.493299248705801,1.297463147413275,8.12533508671429,5,10,1,1,0.2500468847678228,0.0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,8.0,0.4,0.7,0.3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.8,0.0
B0DGGCS6ZB,3.2577118486533987,4.4,5.641907070938114,3.9318256327243257,4.37605560973694,1.2524772133855508,10.586129748450926,7,10,1,1,0.2500468847678228,0.0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CN3MJPJQ,2.787477334733532,4.1,4.23410650459726,0.0,4.144236017682107,1.8050046959780757,11.916201512165255,5,9,1,1,0.2500468847678228,0.0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DP9TF9ZB,5.673288902319859,4.3,4.543294782270004,3.9318256327243257,4.273821940333568,2.950963699440043,11.614407468916063,5,10,1,1,0.0,0.0,0,1,16,0,1,0,0,0,1,0,0,0,0,1,1,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0D98FCMGP,4.919907930463299,4.7,5.556828061699537,5.993961427306569,4.632219873150106,3.3392510534431694,10.578368924289181,5,10,1,1,0.2000117653979645,0.0,0,1,5,0,1,0,0,0,1,1,0,1,0,0,1,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0D22R6RXB,5.30325515557766,4.7,6.289715570908998,6.90875477931522,4.66494131369833,2.6625413143158463,9.624302610338294,7,10,1,1,0.2500468847678228,0.0,0,1,15,0,1,0,0,0,1,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FJGDF1CS,4.262539022051294,4.6,4.709530201312334,0.0,4.493855012796261,1.85377076114882,11.16654025679798,5,8,1,1,0.2500468847678228,0.0,0,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FR39RVYS,5.19844178112078,0.0,0.0,0.0,4.215856236786469,2.5648980740952854,14.138995972541332,5,9,1,1,0.2500468847678228,0.0,0,1,15,0,0,0,0,0,1,0,1,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DFPS1TCV,3.7130841428107537,0.0,0.0,0.0,4.215856236786469,1.9038118301754534,14.075629997003167,4,9,1,1,0.7648096946879229,0.0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0D2DFP5KG,4.555769835692964,4.4,5.429345628954441,6.2166061010848646,4.371248929163687,1.9849476952514016,11.221503072902724,5,10,1,1,0.0,0.0,0,0,15,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CSK1LNS1,4.262539022051294,4.7,4.605170185988092,4.61512051684126,4.555786964149161,2.7079168588791975,10.854044436277903,5,10,0,1,0.2500468847678228,0.0,0,1,5,0,1,0,0,0,1,0,0,0,0,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FQ4YPVKC,3.9316295350670645,4.7,3.7376696182833684,4.61512051684126,4.455011589699177,1.4661832108040473,10.650317670012258,6,9,1,1,0.2500468847678228,0.0,0,1,15,0,1,0,0,0,0,0,0,0,0,1,1,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09XTZXF39,3.7133281345162463,4.6,7.02108396428914,4.61512051684126,4.586103326395376,3.7133281345162463,10.889472243411273,5,10,1,1,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DM9DC9ZW,4.0428758138469085,4.4,3.58351893845611,0.0,4.299557947338075,1.5544888209490846,12.461981503237817,5,9,1,1,0.6706276839814106,0.0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0C9RB4KZD,6.196423760988341,4.6,3.295836866004329,0.0,4.362734734485761,3.8186908680074487,12.254415090440675,5,10,0,1,0.2500468847678228,0.0,0,1,11,1,1,0,0,0,1,1,1,0,1,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DHKV296C,4.6150215020384655,4.6,5.278114659230517,3.9318256327243257,4.531923890063425,2.036794966958363,12.070121184042712,5,10,0,1,0.0,0.0,0,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DZ5X35RZ,4.2623981472183505,4.7,5.087596335232384,0.0,4.599832324852374,1.7915213456407888,12.518570493719142,5,10,1,1,0.0001428775539361,0.0,0,0,14,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CC3JW4D3,3.663305202994506,4.4,4.7535901911063645,0.0,4.350738611114852,1.9922028661325735,11.435363843521843,5,9,1,1,0.2500468847678228,0.0,0,1,6,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0D8G2QVQ2,3.76096753050819,4.2,5.393627546352362,0.0,4.2025515783334555,1.3861157737455434,11.38632996334682,5,9,1,1,0.2500468847678228,0.0,0,1,14,0,0,0,0,0,1,0,1,0,0,1,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B000L17BQ4,5.212214667494625,4.8,5.739792912179234,3.9318256327243257,4.7303010282529305,5.212214667494625,12.071649426775492,4,4,1,1,0.2500468847678228,0.0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09DK23PM1,4.025173103360802,4.6,8.715880102296456,6.90875477931522,4.597372306505705,1.5403021735992384,9.881190817537517,5,10,0,1,0.0,0.0,0,1,15,0,1,0,0,0,1,0,0,0,0,1,0,0,7.0,0.4,0.7,0.3,0.5,0.0,-1.0,-0.3333333333333333,-1.0,-1.0,1.0,-1.0,-0.35416666666666663,1.0,0.1
B005116W4G,5.411601408001375,4.1,3.258096538021482,0.0,4.1726262976870405,5.411601408001375,13.248636492346737,5,6,0,1,0.2500468847678228,0.0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0028LVP7Q,2.479894107964456,3.7,3.784189633918261,0.0,3.9548936699415496,2.479894107964456,12.359325779826781,4,3,1,1,0.8541138818509135,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
