review_id,review_text_clean,review_rating,bert_label,bert_score
RW0G8I30IATEK,I would definitely recommend this knife set for personal use. It surpassed my expectations.,5,POSITIVE,0.9980291724205017
R35FYPK7YURF5R,"The knives in the set are nice and work fine. Bought this set in September 2025 and by December 21, 2025 the front row that holds the steak knives just fell off. Now my once nice knife set looks like trash. Going to attempt to hot glue it back on, if the glue doesn't flow into the slots for the knives and makes it impossible to put them back in.",3,NEGATIVE,0.9988781809806824
R3PGC4LG195DRN,Great value for the price! My husband loves them and we're using them to replace our old Cutco set.,5,POSITIVE,0.9995226860046387
R1PPYINU0BHS30,"The knives themselves are nice and sharp, however one of them was rusting out of the package. Super disappointing being it was a present for my wife and that was the first thing she noticed.",3,NEGATIVE,0.9982840418815613
R1UNFXOV3XQW51,Knives are very high quality. Very sharp and easy to clean.,5,POSITIVE,0.9996176958084106
R2Q48GO2S77LYR,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration1:37Loaded:3.10%0:00Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-1:371xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglish (Automated)Audio Trackdefault, selectedFullscreenThis is a modal window.Really nice set! Lightweight and balanced, love the way the steak knives look on a well-dressed table setting. NO screws or wooden handles to detach or warp; the scissors are REALLY functional when cutting through chicken pieces/bones, stew meat, etc. The wood block looks spiffy on my countertop too!",5,NEGATIVE,0.9946029782295227
R2PXQFTPGXN8AV,Received this as a gift from My husband for Christmas. Didn’t think it would damaged new right out of the box. Looked like someone had returned it and tried to repackage it also. See photos.,1,NEGATIVE,0.9906414151191711
R24KTT5ZSQ6UP3,Great product! My husband and I love the knives. Very sharp and easy to use. Love the build in knive sharpener. Will recommend to family and friends.,5,POSITIVE,0.9998623132705688
R2Q48IQRN7CQ61,Very happy with this set of knives. Top quality knife set. Feels great in your hands and cuts effortlessly. Looks awesome in the countertop block as well,5,POSITIVE,0.9998677968978882
RH3E6EVODWTQ4,Received this product for a gift. The sossors came with rust on.,2,NEGATIVE,0.9806909561157227
R1QH3ZHT0IOETV,"When I opened this knife block, I found bugs and maggots inside, which is unacceptable for a kitchen item. I live overseas, and the cost to return it was more expensive than the product itself, making the situation even more frustrating. I would not recommend this item.",1,NEGATIVE,0.9993305206298828
R1T3SQKNA0HXJ5,Literally fell apart after a week. It was a gift so I’m incredibly disappointed.,2,NEGATIVE,0.9996718168258667
R1DFW52IZO1SI7,Knives are good for medium quality,5,POSITIVE,0.9980559349060059
R2JNF7BTY8D5TJ,The sharpest knife set we've owned. And the built in sharpener works well. And overall appearance is nice.,5,POSITIVE,0.9998161196708679
RLUO2YKX22VRQ,"Nice knives, but the block is too orange looking for me.",2,NEGATIVE,0.9971047043800354
R1FMDZ7CG0NW4Q,Muy buen material y mucho filo,5,NEGATIVE,0.943394660949707
R2RPYC0T7TXAIJ,Affordable.Great quality.Unique design.Fast shipping.,5,POSITIVE,0.9998602867126465
R2A4J74KHS8ZSG,"People say ""You get what you pay for."" In the case of this McCook Knife set, you get much more than you pay for. Nice weight to the knives for great control and beautiful sharpness.",5,POSITIVE,0.9991138577461243
RGXU43RJXPRJB,"beautiful look, wonderful packed, great daily use",5,POSITIVE,0.9998880624771118
R2AT91DTIHF8I9,I love the knife set.... they stay sharp and look very good. The problem I have is that I have purchased 2 sets of these at 59.99 per set and so I thought I would order 2 more sets for Christmas presents.....Come to find out they have almost doubled in price since September and are now 99.99. Thats beyond my budget.....I really hate that.,5,NEGATIVE,0.9644305109977722
R119QAYWVAYZ4,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:21Loaded:14.30%0:00Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:211xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglish (Automated)Audio Trackdefault, selectedFullscreenThis is a modal window.Great set very heavy and sharp",5,NEGATIVE,0.9933183193206787
R42LFDZMZHU71,"Yes, i bought it to make my new kitchen cohesive. However, the knife set is very good and every item in the set is very useful. Knifes are sharp and comfortable to handling them for cooking purposes of course. I used all on e and have no reference. I bought white and gold and the set makes the statement besides the usefulness.",5,POSITIVE,0.9961488246917725
R36OMXQKX0KCV,"The knives are sharp and serve their purpose. However, this is NOT a 20 piece set, as advertised. I've seen at least one other review state they did not receive the peeler, nor the finger guard, which is what I am also missing from the ""20 piece set"". The booklet that's included in the box states it's an 18 piece set. There's a discrepancy there, so not sure what's going on with that. I got the product on sale for $23, so I'm not going to go through the effort to return it. Some of the handles and blades have imperfections on them, but again for $23 I can live with it.",2,NEGATIVE,0.9995290040969849
R3KPEOGSHKYSDV,Love it,5,POSITIVE,0.9998753070831299
R31MG3TCSNKCUV,They are ok for the price but…They are very light weight. I prefer a knife with some heft to it.The stand is vertical making it not ideal for directly under cabinets. The shorter ones are fine but the bigger knives require a little effort to get them home.They are sharp right out of the box. Can’t say yet how well they will hold an edge. Probably disposable. Will upgrade when these get dull.,3,NEGATIVE,0.9196937084197998
R3UU50KWKWJXOM,Item arrived cracked,1,NEGATIVE,0.9970729351043701
R3GS9RR44T8OUO,This is the first time I've seen a knife rusting. I think it's been a month since I bought it.,1,NEGATIVE,0.9985210299491882
R2AARN1IJTQUEL,Very nice knife set! Only giving 3 stars because my set was missing the peeler and the finger guard,3,NEGATIVE,0.9862982630729675
R1IEJHMS6MGLEM,Great and very sharp.,5,POSITIVE,0.9998751878738403
R13NJ1STZDW8TP,Best purchase so worth totally worth it,5,POSITIVE,0.9998205304145813
RUGOU93533F3S,"Immediately out of the package, I noticed 2 of the bonus items were missing. The knives were supposed to come with scissors, blade brush, finger guard, sharpener and peeler as a BONUS. The peeler and finger guard was not in the package. Disappointed. It’s being replaced but if any items are missing again, I won’t be a happy customer Home Hero.",2,NEGATIVE,0.9992934465408325
R1EEQGXMQBVP9E,Perfecto,5,POSITIVE,0.9998668432235718
R2E5RF5CLGRSES,"I paid for a 20 piece set and received an 18 piece set. One of the bonuses of this set was the peeler, which was one of the missing items.",2,NEGATIVE,0.9942837357521057
RPRRSK0CEHW39,This item is not dishwasher safe and there are shipping charges to return.,1,NEGATIVE,0.9992243051528931
R3F9YHBWPIRCFU,Complete crap. Cheap flimsy handles and the knives had scratches on them right out of the Package. Returning.,1,NEGATIVE,0.9997196793556213
RJVHJTABRVIAQ,Came with a plastic piece broken off base and missing the peeler!I'm too tired to return it LOL,1,NEGATIVE,0.9997487664222717
RVHL9403CDJ9R,This was a beautiful set except I am missing two items I'm missing the finger card and I'm missing the peeler,4,NEGATIVE,0.9979085922241211
R3PMBK8T9FMCFN,These are supper sharp! I like them a lot! Read instructions on how to care for them,5,POSITIVE,0.999567449092865
R2A3RVVUBIGTJ6,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:24Loaded:25.02%0:00Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:241xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglish (Automated)Audio Trackdefault, selectedFullscreenThis is a modal window.Items are missing from this package. The peeler and the finger guard. I will be returning and hopefully the right package will be sent.Update: Replacement order was received and it was still the wrong set!!!",1,NEGATIVE,0.9920464754104614
RJW25XNDT1FAL,"I read other reviews about items missing and might send back as the peeler and finger guard were not included, I'm also now worried about rust as there are several reviews saying they rusted after a few weeks.",3,NEGATIVE,0.9994986057281494
ROMT5IL4KXQFC,"Missing 3 items2 sided grater/peeler, scissors and finger protectorNice knives however rack is cheaply",1,NEGATIVE,0.99924635887146
R1F95J7FG8C3OU,"This is the second order I place where I order a ""20 piece set"" and an 18 piece gets delivered.Amazon and/or seller needs to fix this issueI want this set! It is gorgeous....",1,POSITIVE,0.9984557628631592
R11UHK71WZSCNG,"Everything seems good, but the finger guard and peeler were not in the box. I bought a set with 20 pieces and received just 18 pieces.",1,NEGATIVE,0.9865310788154602
R2OND627MLNCLE,"ABSOLUTELY HORRIBLE! Should be called Home Zero! Knives had scratches- some scratches were covered in the black coating meaning they were scratched during manufacturing process, other scratches and scuffs markes had removed the black coat showing that the knives WERE USED!DO NOY BUY THIS HORRIBLE PRODUCTI RETURNED AND WILL BE HAPPY TO SPEND MORE $ ON BETTER KNIFE SET!",1,NEGATIVE,0.9992555975914001
R3HRIYUJTS9M18,Knifes are amazing but I didn’t receive the finger guard or scissors,3,NEGATIVE,0.9717199802398682
R1EF0TKQFDGMBT,"Me gustó pero no recibí el de la foto al hacer la compra, el que compré supuestamente trae 22 piezas, este sólo tiene 18.",4,POSITIVE,0.8600433468818665
R1EM3Z112VW5IF,Bueno,5,POSITIVE,0.9928991794586182
RQNXYH7KTL4KK,Did not received the peeler..,3,NEGATIVE,0.9994562268257141
R36IR5YIAE96M7,I havent had these in 1 month and 1 knife broke.My son thru it out before I can request a new one and we'll I have a block with 1 knife missing!Wish you can make it better!,3,NEGATIVE,0.9991281628608704
R95Z39RTUWHIF,Llegó todo menos el pelador de papa,3,POSITIVE,0.833565890789032
RDLHJB6MNO42I,Me llegó incompleto el paquete que puedo hacer para reclamarlo,1,NEGATIVE,0.9823876619338989
R3V2SBR44YHR3,"These are great, super easy to clean and cut with.",5,POSITIVE,0.9998559951782227
R2FFDSAH1X1SB7,"Very, very sharp.",5,POSITIVE,0.999717652797699
R1TCSH1DHMOU3W,Excelente producto. Cuchillos bien afilados.,5,POSITIVE,0.9921759963035583
R3QGVHITZ3PCPL,Bought as a gift for my son in law and he loves them,5,POSITIVE,0.9997956156730652
RKGFO5LUDBPX6,With in 1 month of having these they are all rusted out!!!,1,NEGATIVE,0.9996763467788696
R2RVBG1OOPMYWL,Love all the extra touches,5,POSITIVE,0.9998806715011597
R3MBD5Q2WUVN8Z,beautiful and sharp,5,POSITIVE,0.9998815059661865
R1KNJ2XCOTYB3B,"All of these knives are flimsy, some (pizza knife?) are just silly. I can't believe how many high ratings this product got, there must be some explanation because these are just bad. I returned them.",2,NEGATIVE,0.9997596144676208
R336UGGUGKG1PA,bought as housewarming gift and they loved it,5,POSITIVE,0.999863862991333
R19DJAHC9ALHEV,Really solid set of knives - the shears didnt last too long though,4,NEGATIVE,0.9541112184524536
R9H8T339189EW,Sharpness adequate. Easily cleaned. No rust,5,POSITIVE,0.9966919422149658
R2HH0UIY2330VP,Knives are falling apart. Started falling apart the 2nd use. Not good quality. They are pretty.,1,NEGATIVE,0.9967558979988098
R3AAMDIRBC94IG,These knives are ‘ok’. The white coating starting coming off after 2 weeks. The knives are sharp and the knife covers are helpful for storage.,3,POSITIVE,0.9945927262306213
R1Y8S549WDYLSF,Very very sharp,5,POSITIVE,0.9997764229774475
R5G6T6756QMSK,Demasiado buenos!!,5,NEGATIVE,0.6201575398445129
R2CDH88NI1AH7A,You definitely get what you pay for these knifes are not scratch poor at all they do scratch over time and the blades where not very sharp when I got them I had to sharpen them and it was missing some parts when I got them. Luckily Amazon did give me a refund .,2,NEGATIVE,0.9988672733306885
RWB6X493N4F9U,Its looks good but very hard to clean inside,1,NEGATIVE,0.9985958933830261
R20K1N8Z8N3DGN,They got rusted after two weeks of usage,1,NEGATIVE,0.9996728897094727
R2QU2EJKQGG8BV,Muy buenos,5,NEGATIVE,0.9624515175819397
R35HUXCZA5MA0O,It came broke on a corner of the stand. It’s also missing the peeler.,3,NEGATIVE,0.9996789693832397
R1U47ZAIW0OJH2,I am missing two items from this 20 pc set; the peeler and cutting guard.,1,NEGATIVE,0.9997513890266418
R1V98154ZNUZ12,"This has been a great set that I bought in June of 2022. It’s now Jan 2025, they started peeling a few months ago which is something I didn’t expect. I won’t be buying another set in black that’s for sure.",3,NEGATIVE,0.9736194610595703
R36IE7H62LDMNG,Great knife set especially the price I paid for it. But I received the 18 piece set NOT the 20 piece set I was disappointed. I tried to see f I can just get the missing items and not have to return the whole thing but of course it’s not an option. I also tried to get a partial refund for the missing items but that’s not an option either.,1,NEGATIVE,0.9986680746078491
RDNKW1RWN3AQI,Great knife set and block,5,POSITIVE,0.9937183856964111
R2F2BNDF5YPEZD,Se ven baratos,1,POSITIVE,0.5707715749740601
R6NFV3U2ZHTN5,"I bought this set due to how nice they looked, I loved the sleek black. Unfortunately the black coating started flaking off pretty quickly and chips off on the items I’m cutting, they are now unusable and I have to buy a new set of knives. I wanted to love them.",1,NEGATIVE,0.7013452053070068
R17P17BY1N43YL,Really good knife very sharp and easy to angle in the kitchen will definitely purchase again,5,POSITIVE,0.9996641874313354
RJQHNWFSK28PG,"Nice price, but the set is not that great in quality. You have to watch every drop of liquid and dry it as soon as possible or they will rust. They also are not very sturdy. My main knife blade has already broken at the handle base.",2,NEGATIVE,0.9996185302734375
R2IH7U029W3Q4N,"Decent set, but not happy with the steak knives. They don’t cut well, seems to tear the meat more than cut it. Was hoping for better quality than that.",3,NEGATIVE,0.9914534091949463
R97XM49QB5KT7,"i’ve had the set since february so i think i can provide a fair review…. it is now june. i am someone who ensures to wash and dry their knives immediately after use. i do not let it sit in the sink and/or in water. however, i’ve started to noticed discoloration on the knives that i have used from the set (no i have not used even half of the set yet). i’m not sure what to make of it but will continue to watch. as far as the set itself, it’s definitely a space saver and slick looking.",2,POSITIVE,0.9976925849914551
RIOXSRN8GAU6V,Very sharp so be careful. Water stain are annoying. Ok value.,3,POSITIVE,0.6532862186431885
RZK1LVOS0V4B,Lovely nice set,4,POSITIVE,0.9998704195022583
R2X6WZJOIY5S0K,Nothing fancy but looks kind of cool. We like it and would recommend unless your goal is high end knives,4,POSITIVE,0.9987244009971619
R25R9FG9IUOXC1,"I got the ""7"" piece set as agift.I love the knives.Easy to sharpen when necessary.As for the stand well it's very difficult to keep clean particularly of kitchen grease, no matter what cleaner I use it just smears. My knives are near my stove .Finally one day, I took it apart to soak it & clean the inside and accidentally dropped one of the clear side pieces. I shattered all over the place. Tossed the rest of it.I've searched around the web but can't find info on if I can purchase a stand separately.Anyone know?",3,NEGATIVE,0.9952432513237
R3KZND8DKKI1KX,I gave this item 1 star because the 1st time I put them in the dishwasher they showed signs of rust . I will not purchase again.,1,NEGATIVE,0.9986609220504761
R23FULLMC5CUVW,"I can't believe how sharp these knives are, and the price was amazing! I had wash them and haven't had any issues yet.",5,POSITIVE,0.9834411144256592
R25PXXHOVEBF6S,The knifes are terrible even i wash them with hand they became like this. Dont buy this! Its not carbon or stainless steel.,1,NEGATIVE,0.9994600415229797
RZ9UTN30RBIHS,Great knifes!! Immediately threw out my old ones. Pizza cutter a little odd but still usable.,5,NEGATIVE,0.8659511208534241
R1D4FX42CFQHUA,These are a scam. mabe a 3 time use. But you pay for what you get literally lol.,1,NEGATIVE,0.9980323910713196
R1YCUTQ4RZACRR,"Great set of knives, I love the color and how it loos. Super very sharp (I almost chopped one of my fingers 😭, but nothing worse happened, my finger survived, only needed some stitches 🙂) so be extremely careful when using them. It looks very durable and I like how smooth it cuts things. I like the variety and sizes of these knives.",5,POSITIVE,0.9991384744644165
R3T293G65N7E9Y,Work well,4,POSITIVE,0.9998310804367065
R3KRU9GSMUDDW3,These knife are horrible and do not cut good at all. Just shreds whatever you’re trying to cut.,1,NEGATIVE,0.9997817873954773
RDAAFMWMVMUOM,"Bought the knives on December of 2024. I’ve never dish washed them and yet the larger knives are starting to wiggle within the handle and fall apart. I try to push the blade back into the handle but it does. It stay secure while cutting. Although the knives look nice, the quality of the larger knives are not good. The steak knives seem to be in good shape although we use them very little. Overall I’m disappointed in the quality.",2,NEGATIVE,0.9933957457542419
R2N1ASOESHG9M9,I Love love love love these knives... They somehow goes missing whenever I take them outside of my own kitchen...I work as a chef. My favourite was the blue one... I currently only Have the red one left.,5,NEGATIVE,0.993035614490509
R3Q1WOUQYKUKHF,"Great knives! They come in a variety of sizes and are lightweight. Also, good quality and easy to use.",5,POSITIVE,0.9997023940086365
R8P32MQUVHAEB,"When they came, they were pretty dull. These were a present for another person who needed new, sharp knives. I tried each of them and they were all pretty dull. I did sharpen them for her before giving them as a gift. She says they are nice and sharp now and work well. I liked that they came with the sheaths, however, one or two of the sheaths are a little sloppy and loose. I have not had to resharpen them for her yet, so they seem to be keeping an edge. The receiver of the knives says she likes the bright colors, the different sizes, and sharpness (she does know I sharpened them), even though I know she doesn't use them daily.",3,POSITIVE,0.6492027640342712
R1X0US915D744V,"Absolutely trash, dangerous for your health.This is the amount of rust coming out this knife for only let it sit for couple of hours in dishwasher. All the components looks exactly the same to this piece of crap.Absolutely do not buy this. You can put your helt at risk",1,NEGATIVE,0.9995656609535217
RCLXLJQ20AQC4,This set has great appeal and is extremely sharp but I have noticed that on some of the knives there is a little rust,3,NEGATIVE,0.9882423281669617
R1XFFIEA23PNZ8,"Bought a full set years ago, added these recently, they are sharp when maintain sharpening from time to time. I’ve had more expensive knives but these are just as sharp.",5,POSITIVE,0.9983856678009033
RQJJ2Z5ZF96CG,"I love these knives! Make sure you take care of them as you would any stainless steel set, but they are sharp and come with a sharpener and other pieces.",4,POSITIVE,0.9990761280059814
R270LI4J2MTNZK,"Why did you pick this product vs others?:It's ok, but the handles are loose a'd keep coming off.",2,NEGATIVE,0.9921261072158813
R3GBNH8QOH0MAT,Zero stars if possible.Got these off my gift list for my new home and not even 3 months of use and they're disgusting and rusting so bad and it won't come off no matter how hard I scrub. I've never had this issue before. There's no option to return or exchange due to the fact that they were gifted to me and past the return date.,1,NEGATIVE,0.9989748001098633
R3PW67GQFI6GP2,"I had another set of these knoves never had a problem loved them, ordered another in stainless color , the top edges of the knoves are so sharp , I have cuts on my finger from guiding the knofe, and if I am slicing it cuts my knuckles. Very bad that they didn't sand the top edges of these knoves because for the price they are sharp and come with a sharpener.I will not buy again.",1,NEGATIVE,0.9960777163505554
RXDFBDDP4WB6A,It’s perfect. It looks exactly like the photos!,5,POSITIVE,0.9998811483383179
RO52K7QXT6YRS,"Quedé enamorada! No había realizado comentario alguno porque quería primeramente darle uso para poder opinar. Llevo 5 meses con mi juego de cuchullod. Considero que son resistentes, duraderas y fáciles de limpiar. Se han mantenido afilados desde el primer día. Los considero afilados, precisos y ergonómicos. Ideal para el uso diario.",5,NEGATIVE,0.9906140565872192
R16IQALGW654CE,Great value and excellent quality!,5,POSITIVE,0.9998857975006104
R35JSYZCUPREIE,"Love the set, but I was sad to see 2 knives were missing when I got the package",3,NEGATIVE,0.9933106899261475
R1XF1L1UMWKJ9Q,Nice set.,5,POSITIVE,0.9998666048049927
R3MAH1C6PDSZSZ,I love these!!! Very sharp n very nice!!!,5,POSITIVE,0.9998788833618164
R3NBEVMQ5ZJFVC,"The knives work fine but after two years, the black flakes off.",3,NEGATIVE,0.9972438812255859
R3SI3P09JKO2TO,These are overall solid knives and were great for awhile but since have rusted and it’s really hard to get them off. Overall i like the holder and sharpener. Just wish they didn’t rust so easily.,3,NEGATIVE,0.9637391567230225
R2NTIPXVPJFVJQ,"I purchased these for my first home in January of this year, I didn’t move into my home until mid February and used them for 6 months only! They’re completely loose about to fall off the handle and they rusted so easily. Keep in my I don’t own a dishwasher so these were washed by hand, dried instantly and they still rusted!",1,NEGATIVE,0.999208390712738
R2RPS8XNOYP7N3,I wanted a good quality set that wouldn't cost a ton of money. I love the color and sharpness. I will say after use wash them off and dry them or they will spot.,5,POSITIVE,0.9991993308067322
R21129GHOB3VVN,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:27Loaded:22.24%Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:271xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglish (Automated)Audio Trackdefault, selectedFullscreenThis is a modal window.This set was for a bridal shower. So it wasn’t open until recently. When I was notified that the set was defective it was too late to return because the return window had closed. After just a few washings, every piece was damaged with rust. One of the knives in the video, the blade actually came out of the handle. Please see the attached video.",1,NEGATIVE,0.9918332099914551
R2T096TBK6Y2O,Muy buenos,5,NEGATIVE,0.9624515175819397
R2ZPKG95KCGIKF,"Bello me encantó , muy buena calidad",5,POSITIVE,0.9644278883934021
R1WO9C91LHV0M,"Get the job done but you can tell they are cheaply made, handles are awful",3,NEGATIVE,0.9997672438621521
R60TN46C6CIGC,"Upon arrival, one of the knives looked like the plastic broke or was cut, otherwise they cut good.",3,NEGATIVE,0.9921033978462219
R361E99IP85JPI,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:16Loaded:37.54%0:00Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:161xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglish (Automated)Audio Trackdefault, selectedFullscreenThis is a modal window.i literally just bought these on 6/29. Haven’t even had it for TWO WHOLE MONTHS and it’s already rusting. I followed the directions and all of the do’s and don’ts and i still get hit with this bs.. so much for trying to redecorate my kitchen. 0/10 please buy elsewhere; i would’ve probably had better luck buying from walmart. To the seller, thanks for wasting my time and money.",1,NEGATIVE,0.9920520782470703
R2DFZVR9W11VZT,"Have them for a year now , absolutely hate them they get dull super fast! They scratch easily",2,NEGATIVE,0.7202208638191223
R1IJ2MPLKAB9GZ,"I have nothing but good things to say about this knife set. It is honestly amazing. The knives cut SO good, worth every penny.",5,POSITIVE,0.9998741149902344
R1G5YTHI8PL3GI,"the knives have a warning on each knife that the product should be dried by hand immediately after washing, which indicates low quality stainless steel. I have never used a kitchen knife that must stay dry, It also specifies that two sets of scissors would be included, only one in the box",1,NEGATIVE,0.9950996041297913
R2ZIXRRD31O9WS,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:10Loaded:30.03%0:00Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:101xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglishAudio Trackdefault, selectedFullscreenThis is a modal window.We’re loving our knives for far. I always wait a few months to write reviews. We’ve had these at least 6+ months now and they’re holding up great. The whole knife body is stainless steel, making it easier for them to be tossed in the dishwasher if needed. I always quickly hand wash the other larger knives. It’s a good looking knife block. Sits on our counter.",5,POSITIVE,0.9680431485176086
RALSWDXFBZAOZ,"I have had these for exactly 8 months. They are rusting. They have a warranty. I reached out to Amazon who told me to reach out to the main manufacturer and the company that made them so I’ve done that and they told me I needed to reach out to Amazon. I’m not playing in the back-and-forth. I don’t think you should either save your money by different knives, also, it’s not just one. It’s four or five.",1,NEGATIVE,0.9986867308616638
R3PW3OA4T96RGY,Nice quality for the price. I recommend this seller.,4,POSITIVE,0.9998542070388794
R2C71PPCNHCEA0,"The block which holds the knives literally fell apart just now - we purchased it only 3 months ago. We have not used the knives at all just yet (since we have an older set and this is intended purely to have additional knives handy), so it has been sitting on our counter untouched until now.This is a safety hazard - if we were not careful, the knives would have easily fallen out and caused injury.",1,NEGATIVE,0.9994298815727234
R3HQ39J5R0AQNT,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:15Loaded:20.02%0:00Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:151xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglish (Automated)Audio Trackdefault, selectedFullscreenThis is a modal window.The knife set is a great addition to the countertop, it really pops.Gives a look of elegance and sophistication.The blades all are very sharp and cut really good.",5,NEGATIVE,0.9940312504768372
R348D3V8XHZWQ3,OK GOOD,5,POSITIVE,0.9998414516448975
RHTL15VEK30PY,Great set of knives sharp right out of the box Great quality,5,POSITIVE,0.9996944665908813
R5S4152MHGH17,A very nice sharp knife. Probably overpriced but it was a Christmas gift.,5,POSITIVE,0.9978353381156921
RIFIFAZ0SI0UC,Love this knife! it's super sharp and is a good weight to it. Feels sturdy in your hand and makes it easy to cut and prep.,5,POSITIVE,0.9998149275779724
RPFE7V1ADUYGZ,Great quality.,5,POSITIVE,0.9998793601989746
R1C9K1LASFN34G,This knife was for my husband and he loves it!,5,POSITIVE,0.9996650218963623
R1RN47H9LWO9Y,"It's an excellent knife, does what it supposed to do,",5,POSITIVE,0.9996660947799683
RWVF6SYOY50U9,I just got them in and so far I like them and can't wait to use it. They look sharp and they were all packaged well. I needed a new set since some of my knifes I have are broken.,4,POSITIVE,0.8165092468261719
R3VT0M6E2C8HTY,"I absolutely LOVE this knife set. Its sharp, cuts amazing and makes cooking dinner fun. This is the second set ive bought",5,POSITIVE,0.9998583793640137
RQEAOYL9UG7O6,Santoku knife handle broke. Manufacturers defect. They won't honor the warranty and there is no way to replace it. Rip off.,1,NEGATIVE,0.9997687935829163
R2TR23REMU4RPW,Beautiful set only wished there was scissor included. Knives have a nice handle and grip.,5,POSITIVE,0.9981613755226135
RKO18XQDVJB2G,Great,5,POSITIVE,0.9998630285263062
R1TW0KWWNJYGOJ,Disappointed . Very light weight not sure how long they will hold up . Price is decent but regret that I didn’t spend more and buy a heavier set . Threw away packaging otherwise would have returned it,2,NEGATIVE,0.997512698173523
R1UZO3WCLAXJHZ,"I couldn’t resist buying these knives, they were so cheap. I was pleasantly surprised when I received them. The blades were thin but very sharp. I cut through a two inch thick chuck roast with minimal exertion. I used one of the smaller knives. The one with the hook. The feature That drew me to the knives was the wooden handles, look good and feel good in your hand. Now I’m not saying they are the best knives in the world but that are worth far more than their selling price.",5,POSITIVE,0.9974019527435303
R3UE8V5KJ0E7NU,"These are a steal for the price .Very sharp, packaged well and good quality. Bought a set of Henkel knives which were three times as much and would not stay sharp.",5,NEGATIVE,0.9729024171829224
RG9JZMMLHLWVF,"I am beyond impressed with this knife set! From the moment I opened the box, I could tell this was a high-quality product. The knives are beautifully crafted with a sleek, modern design that looks great on my kitchen counter. But more importantly — they perform exceptionally well.Each knife is razor-sharp right out of the box and slices through meats, veggies, and bread effortlessly. I especially love the chef’s knife — it’s perfectly balanced and feels great in the hand, making prep work a breeze. The handles are ergonomic and comfortable, even during longer cooking sessions.The set includes all the essentials, and the storage block keeps everything organized and within reach. I've noticed no dulling after weeks of daily use, and they're super easy to clean too.If you're looking for a dependable, stylish, and professional-quality knife set without breaking the bank, this is the one. I highly recommend it to home cooks and pros alike. You won’t be disappointed!",5,POSITIVE,0.9998571872711182
R2F2OSZLKFB06D,"I recently upgraded from a basic budget knife set, and the Chicago Cutlery Malden collection has been a huge step up. Right out of the box, the quality is obvious. The stainless steel knives look sleek and modern, and the wooden block adds a warm, professional touch that fits perfectly with my kitchen décor. It looks clean and stylish without being too flashy.The knives are well-balanced and feel solid in the hand. I really like the contoured handles—they’re comfortable to grip and make prep work feel easier and smoother. So far, they’ve cut everything with ease, from slicing vegetables to trimming meats. I also love the built-in sharpener in the block. It’s such a smart, space-saving feature that helps keep the blades sharp without needing to buy a separate tool.That said, I ran into one big issue. I accidentally left one of the knives in the sink overnight, and by morning it had rusted significantly. Not only did the blade rust, but it also left a large rust stain in my sink. That was really disappointing, especially since I assumed stainless steel would be more resistant. I now make sure to dry each knife immediately after washing and never leave them wet or in the sink.Overall, this set has been a great upgrade in terms of both looks and performance. Just be cautious about keeping them dry—these definitely require some care. Still, for the price and functionality, I’d recommend them if you’re looking for a solid, attractive knife set.",5,POSITIVE,0.999829888343811
R31R0YVML5DKNY,Definitely worth the $. Great addition to our kitchen tools. Very sharp & stays sharp. Comfortable handke.,5,POSITIVE,0.999852180480957
