product_id,knife_type_id,source,confidence
B0F9PSPTSC,set,title,1.0
B0F9PSPTSC,block,title,1.0
B0F9PSPTSC,bread,bullet_points_text,0.8
B0F9PSPTSC,paring,bullet_points_text,0.8
B0F9PSPTSC,utility,bullet_points_text,0.8
B0F9PSPTSC,steak,bullet_points_text,0.8
B09Q5Y461J,steak,title,1.0
B09Q5Y461J,chef,title,1.0
B09Q5Y461J,set,title,1.0
B09Q5Y461J,block,title,1.0
B09Q5Y461J,bread,bullet_points_text,0.8
B09Q5Y461J,paring,bullet_points_text,0.8
B09Q5Y461J,utility,bullet_points_text,0.8
B0DCX5P4QQ,set,title,1.0
B0DCX5P4QQ,block,title,1.0
B0DCX5P4QQ,cleaver,bullet_points_text,0.8
B0DCX5P4QQ,bread,bullet_points_text,0.8
B0DCX5P4QQ,chef,bullet_points_text,0.8
B09WGXN7XV,chef,title,1.0
B09WGXN7XV,set,title,1.0
B09WGXN7XV,santoku,bullet_points_text,0.8
B09WGXN7XV,cleaver,bullet_points_text,0.8
B09WGXN7XV,bread,bullet_points_text,0.8
B09WGXN7XV,paring,bullet_points_text,0.8
B09WGXN7XV,block,bullet_points_text,0.8
B09FP64L57,chef,title,1.0
B09FP64L57,set,title,1.0
B09FP64L57,santoku,bullet_points_text,0.8
B09FP64L57,bread,bullet_points_text,0.8
B09FP64L57,paring,bullet_points_text,0.8
B09FP64L57,utility,bullet_points_text,0.8
B0D5MLTGDG,paring,title,1.0
B0D5MLTGDG,utility,title,1.0
B0D5MLTGDG,carving,bullet_points_text,0.8
B0D5MLTGDG,chef,bullet_points_text,0.8
B0DBVHF1FT,set,title,1.0
B0DBVHF1FT,block,title,1.0
B0DBVHF1FT,santoku,bullet_points_text,0.8
B0DBVHF1FT,bread,bullet_points_text,0.8
B0DBVHF1FT,paring,bullet_points_text,0.8
B0DBVHF1FT,utility,bullet_points_text,0.8
B0DBVHF1FT,carving,bullet_points_text,0.8
B0DBVHF1FT,steak,bullet_points_text,0.8
B0DBVHF1FT,chef,bullet_points_text,0.8
B0DBHLFR7S,set,title,1.0
B0DBHLFR7S,block,title,1.0
B0DBHLFR7S,bread,bullet_points_text,0.8
B0DBHLFR7S,chef,bullet_points_text,0.8
B0CKZ1MJ7Y,chef,title,1.0
B0CKZ1MJ7Y,set,title,1.0
B0CKZ1MJ7Y,santoku,bullet_points_text,0.8
B0CKZ1MJ7Y,utility,bullet_points_text,0.8
B0CDNYGWN5,chef,title,1.0
B0CDNYGWN5,set,title,1.0
B0CDNYGWN5,block,title,1.0
B0CDNYGWN5,santoku,bullet_points_text,0.8
B0CDNYGWN5,bread,bullet_points_text,0.8
B0CDNYGWN5,paring,bullet_points_text,0.8
B0CDNYGWN5,utility,bullet_points_text,0.8
B0CDNYGWN5,steak,bullet_points_text,0.8
B0FCS63GVJ,set,title,1.0
B0FCS63GVJ,santoku,bullet_points_text,0.8
B0FCS63GVJ,bread,bullet_points_text,0.8
B0FCS63GVJ,paring,bullet_points_text,0.8
B0FCS63GVJ,utility,bullet_points_text,0.8
B0FCS63GVJ,chef,bullet_points_text,0.8
B0CGRYSD85,set,title,1.0
B0BLVB4VNC,carving,bullet_points_text,0.8
B0FP4LWWDD,set,title,1.0
B0FP4LWWDD,block,title,1.0
B0FP4LWWDD,santoku,bullet_points_text,0.8
B0FP4LWWDD,bread,bullet_points_text,0.8
B0FP4LWWDD,paring,bullet_points_text,0.8
B0FP4LWWDD,utility,bullet_points_text,0.8
B0FP4LWWDD,steak,bullet_points_text,0.8
B0FP4LWWDD,chef,bullet_points_text,0.8
B07BK4YVB3,chef,title,1.0
B07BK4YVB3,bread,bullet_points_text,0.8
B0916H4ZSS,set,title,1.0
B0916H4ZSS,block,title,1.0
B0916H4ZSS,santoku,bullet_points_text,0.8
B0916H4ZSS,paring,bullet_points_text,0.8
B0916H4ZSS,utility,bullet_points_text,0.8
B0916H4ZSS,steak,bullet_points_text,0.8
B0916H4ZSS,chef,bullet_points_text,0.8
B0CCS4N5Y6,chef,title,1.0
B0DFH18683,set,title,1.0
B0DFH18683,block,title,1.0
B0DFH18683,santoku,bullet_points_text,0.8
B0DFH18683,bread,bullet_points_text,0.8
B0DFH18683,paring,bullet_points_text,0.8
B0DFH18683,steak,bullet_points_text,0.8
B0DFH18683,chef,bullet_points_text,0.8
B0DPF66VGH,chef,title,1.0
B0DPF66VGH,set,title,1.0
B0DPF66VGH,block,title,1.0
B0DPF66VGH,santoku,bullet_points_text,0.8
B0DPF66VGH,bread,bullet_points_text,0.8
B0DPF66VGH,paring,bullet_points_text,0.8
B0DPF66VGH,utility,bullet_points_text,0.8
B0DPF66VGH,steak,bullet_points_text,0.8
B07BZD6HFZ,chef,title,1.0
B07BZD6HFZ,set,title,1.0
B07BZD6HFZ,block,title,1.0
B07BZD6HFZ,bread,bullet_points_text,0.8
B07BZD6HFZ,steak,bullet_points_text,0.8
B0DM1TBSV2,santoku,title,1.0
B0DM1TBSV2,chef,title,1.0
B0D666F3ZT,chef,title,1.0
B0D666F3ZT,set,title,1.0
B0D666F3ZT,santoku,bullet_points_text,0.8
B0D666F3ZT,bread,bullet_points_text,0.8
B0D666F3ZT,paring,bullet_points_text,0.8
B0D666F3ZT,utility,bullet_points_text,0.8
B0D3LP4SX7,set,title,1.0
B0D3LP4SX7,block,title,1.0
B0D3LP4SX7,santoku,bullet_points_text,0.8
B0D3LP4SX7,bread,bullet_points_text,0.8
B0D3LP4SX7,paring,bullet_points_text,0.8
B0D3LP4SX7,utility,bullet_points_text,0.8
B0D3LP4SX7,steak,bullet_points_text,0.8
B0D3LP4SX7,chef,bullet_points_text,0.8
B0CGKM92PQ,chef,title,1.0
B0CGKM92PQ,set,title,1.0
B0CGKM92PQ,santoku,bullet_points_text,0.8
B0CGKM92PQ,bread,bullet_points_text,0.8
B0CGKM92PQ,paring,bullet_points_text,0.8
B0CGKM92PQ,utility,bullet_points_text,0.8
B0CGKM92PQ,carving,bullet_points_text,0.8
B0BFJJNVPP,set,title,1.0
B0BFJJNVPP,block,title,1.0
B0BFJJNVPP,santoku,bullet_points_text,0.8
B0BFJJNVPP,paring,bullet_points_text,0.8
B0BFJJNVPP,boning,bullet_points_text,0.8
B0BFJJNVPP,chef,bullet_points_text,0.8
B0F596KFF8,santoku,title,1.0
B0F596KFF8,bread,title,1.0
B0F596KFF8,paring,title,1.0
B0F596KFF8,chef,title,1.0
B0F596KFF8,set,title,1.0
B0F596KFF8,utility,bullet_points_text,0.8
B0CRYD2V9Z,set,title,1.0
B0CRYD2V9Z,block,title,1.0
B0CRYD2V9Z,santoku,bullet_points_text,0.8
B0CRYD2V9Z,bread,bullet_points_text,0.8
B0CRYD2V9Z,paring,bullet_points_text,0.8
B0CRYD2V9Z,utility,bullet_points_text,0.8
B0CRYD2V9Z,fillet,bullet_points_text,0.8
B0CRYD2V9Z,chef,bullet_points_text,0.8
B0D1MW2BMB,santoku,title,1.0
B0D1MW2BMB,paring,title,1.0
B0D1MW2BMB,chef,title,1.0
B0D1MW2BMB,set,title,1.0
B0D1MW2BMB,bread,bullet_points_text,0.8
B0BFR8TJVX,chef,title,1.0
B0BFR8TJVX,set,title,1.0
B0BFR8TJVX,block,title,1.0
B0BFR8TJVX,santoku,bullet_points_text,0.8
B0BFR8TJVX,bread,bullet_points_text,0.8
B0BFR8TJVX,boning,bullet_points_text,0.8
B0BFR8TJVX,steak,bullet_points_text,0.8
B0CYGVBJJP,chef,title,1.0
B00FLQ4EE6,set,title,1.0
B00FLQ4EE6,santoku,bullet_points_text,0.8
B00FLQ4EE6,bread,bullet_points_text,0.8
B00FLQ4EE6,paring,bullet_points_text,0.8
B00FLQ4EE6,utility,bullet_points_text,0.8
B00FLQ4EE6,chef,bullet_points_text,0.8
B0F674HM8P,set,title,1.0
B0F674HM8P,block,title,1.0
B0F674HM8P,santoku,bullet_points_text,0.8
B0F674HM8P,bread,bullet_points_text,0.8
B0F674HM8P,paring,bullet_points_text,0.8
B0F674HM8P,utility,bullet_points_text,0.8
B0F674HM8P,steak,bullet_points_text,0.8
B0F674HM8P,chef,bullet_points_text,0.8
B0DPXSDG24,chef,title,1.0
B0DPXSDG24,set,title,1.0
B0DLKJM5H1,set,title,1.0
B0DLKJM5H1,block,title,1.0
B0DLKJM5H1,santoku,bullet_points_text,0.8
B0DLKJM5H1,bread,bullet_points_text,0.8
B0DLKJM5H1,paring,bullet_points_text,0.8
B0DLKJM5H1,utility,bullet_points_text,0.8
B0DLKJM5H1,steak,bullet_points_text,0.8
B0DLKJM5H1,chef,bullet_points_text,0.8
B00629K3QY,utility,title,1.0
B0F2M3YXMY,santoku,title,1.0
B0F2M3YXMY,chef,title,1.0
B0DQXNCHDX,chef,title,1.0
B0DQXNCHDX,set,title,1.0
B0DQXNCHDX,santoku,bullet_points_text,0.8
B0DQXNCHDX,paring,bullet_points_text,0.8
B0DQXNCHDX,utility,bullet_points_text,0.8
B0DQXNCHDX,fillet,bullet_points_text,0.8
B0CSLZD91K,set,title,1.0
B0CSLZD91K,block,title,1.0
B0CSLZD91K,santoku,bullet_points_text,0.8
B0CSLZD91K,bread,bullet_points_text,0.8
B0CSLZD91K,paring,bullet_points_text,0.8
B0CSLZD91K,utility,bullet_points_text,0.8
B0CSLZD91K,steak,bullet_points_text,0.8
B0CSLZD91K,chef,bullet_points_text,0.8
B0CQP1LSHS,chef,title,1.0
B0CQP1LSHS,set,title,1.0
B00DAYTSEM,chef,title,1.0
B00DAYTSEM,set,title,1.0
B00DAYTSEM,paring,bullet_points_text,0.8
B00DAYTSEM,steak,description_clean,0.6
B00DAYTSEM,block,description_clean,0.6
B0DGWMNZJP,set,title,1.0
B0DGWMNZJP,block,title,1.0
B0DGWMNZJP,cleaver,bullet_points_text,0.8
B0DGWMNZJP,bread,bullet_points_text,0.8
B0DGWMNZJP,paring,bullet_points_text,0.8
B0DGWMNZJP,utility,bullet_points_text,0.8
B0DGWMNZJP,boning,bullet_points_text,0.8
B0DGWMNZJP,carving,bullet_points_text,0.8
B0DGWMNZJP,steak,bullet_points_text,0.8
B0DGWMNZJP,chef,bullet_points_text,0.8
B0CJ4X88K2,steak,title,1.0
B0CJ4X88K2,chef,title,1.0
B0CJ4X88K2,set,title,1.0
B0CJ4X88K2,block,title,1.0
B0CJ4X88K2,santoku,bullet_points_text,0.8
B0CJ4X88K2,bread,bullet_points_text,0.8
B0CJ4X88K2,utility,bullet_points_text,0.8
B0CJ4X88K2,carving,bullet_points_text,0.8
B0BGLQW3MT,chef,title,1.0
B01058QNFM,santoku,title,1.0
B0C4T1PBM6,set,title,1.0
B0C4T1PBM6,block,title,1.0
B0C4T1PBM6,santoku,bullet_points_text,0.8
B0C4T1PBM6,bread,bullet_points_text,0.8
B0C4T1PBM6,paring,bullet_points_text,0.8
B0C4T1PBM6,utility,bullet_points_text,0.8
B0C4T1PBM6,steak,bullet_points_text,0.8
B0C4T1PBM6,chef,bullet_points_text,0.8
B074FD5XHK,chef,title,1.0
B0D946LJ39,steak,title,1.0
B0D946LJ39,chef,title,1.0
B0D946LJ39,set,title,1.0
B0D946LJ39,block,title,1.0
B0D946LJ39,santoku,bullet_points_text,0.8
B0D946LJ39,bread,bullet_points_text,0.8
B0D946LJ39,paring,bullet_points_text,0.8
B0D946LJ39,utility,bullet_points_text,0.8
B0D946LJ39,carving,bullet_points_text,0.8
B0DMVBD475,chef,title,1.0
B0DMVBD475,set,title,1.0
B0DMVBD475,paring,bullet_points_text,0.8
B0DS63QLYG,set,title,1.0
B0DS63QLYG,block,title,1.0
B0DS63QLYG,santoku,bullet_points_text,0.8
B0DS63QLYG,bread,bullet_points_text,0.8
B0DS63QLYG,paring,bullet_points_text,0.8
B0DS63QLYG,utility,bullet_points_text,0.8
B0DS63QLYG,steak,bullet_points_text,0.8
B0DS63QLYG,chef,bullet_points_text,0.8
B0DS2GFCPG,santoku,title,1.0
B0DS2GFCPG,chef,title,1.0
B0F9JZV55F,chef,title,1.0
B0F9JZV55F,set,title,1.0
B0F9JZV55F,block,title,1.0
B0F9JZV55F,bread,bullet_points_text,0.8
B0C3TQ56CR,set,title,1.0
B0C3TQ56CR,block,title,1.0
B0C3TQ56CR,carving,bullet_points_text,0.8
B0C3TQ56CR,chef,bullet_points_text,0.8
B086PDSJ49,chef,title,1.0
B086PDSJ49,cleaver,bullet_points_text,0.8
B0FNC9LVLQ,chef,title,1.0
B0FNC9LVLQ,set,title,1.0
B0FNC9LVLQ,block,title,1.0
B0FNC9LVLQ,santoku,bullet_points_text,0.8
B0FNC9LVLQ,bread,bullet_points_text,0.8
B0FNC9LVLQ,paring,bullet_points_text,0.8
B0FNC9LVLQ,steak,bullet_points_text,0.8
B0FLYHKQG8,steak,title,1.0
B0FLYHKQG8,set,title,1.0
B07ZMKC5S9,chef,title,1.0
B07ZMKC5S9,set,title,1.0
B07ZMKC5S9,block,title,1.0
B07ZMKC5S9,santoku,bullet_points_text,0.8
B07ZMKC5S9,bread,bullet_points_text,0.8
B07ZMKC5S9,paring,bullet_points_text,0.8
B0BW91HX7D,set,title,1.0
B0BW91HX7D,block,title,1.0
B0BW91HX7D,santoku,bullet_points_text,0.8
B0BW91HX7D,bread,bullet_points_text,0.8
B0BW91HX7D,paring,bullet_points_text,0.8
B0BW91HX7D,utility,bullet_points_text,0.8
B0BW91HX7D,boning,bullet_points_text,0.8
B0BW91HX7D,steak,bullet_points_text,0.8
B0BW91HX7D,chef,bullet_points_text,0.8
B0B8Z7TQD1,set,title,1.0
B0B8Z7TQD1,block,title,1.0
B0B8Z7TQD1,santoku,bullet_points_text,0.8
B0B8Z7TQD1,bread,bullet_points_text,0.8
B0B8Z7TQD1,paring,bullet_points_text,0.8
B0B8Z7TQD1,utility,bullet_points_text,0.8
B0B8Z7TQD1,steak,bullet_points_text,0.8
B0B8Z7TQD1,chef,bullet_points_text,0.8
B0DDKQ9B7K,block,title,1.0
B0DDKQ9B7K,santoku,bullet_points_text,0.8
B0DDKQ9B7K,bread,bullet_points_text,0.8
B0DDKQ9B7K,paring,bullet_points_text,0.8
B0DDKQ9B7K,utility,bullet_points_text,0.8
B0DDKQ9B7K,steak,bullet_points_text,0.8
B0DDKQ9B7K,chef,bullet_points_text,0.8
B0DDKQ9B7K,set,bullet_points_text,0.8
B0C13WZR6K,boning,title,1.0
B0C13WZR6K,chef,title,1.0
B0C13WZR6K,set,title,1.0
B0C13WZR6K,nakiri,bullet_points_text,0.8
B0C13WZR6K,cleaver,bullet_points_text,0.8
B0C13WZR6K,steak,bullet_points_text,0.8
B09GBBMTNS,block,title,1.0
B09GBBMTNS,santoku,bullet_points_text,0.8
B09GBBMTNS,bread,bullet_points_text,0.8
B09GBBMTNS,paring,bullet_points_text,0.8
B09GBBMTNS,utility,bullet_points_text,0.8
B09GBBMTNS,steak,bullet_points_text,0.8
B09GBBMTNS,chef,bullet_points_text,0.8
B09GBBMTNS,set,bullet_points_text,0.8
B0D4MMGCDQ,set,title,1.0
B0D4MMGCDQ,block,title,1.0
B0D4MMGCDQ,santoku,bullet_points_text,0.8
B0D4MMGCDQ,bread,bullet_points_text,0.8
B0D4MMGCDQ,paring,bullet_points_text,0.8
B0D4MMGCDQ,utility,bullet_points_text,0.8
B0D4MMGCDQ,steak,bullet_points_text,0.8
B0D4MMGCDQ,chef,bullet_points_text,0.8
B08FMTRFLW,set,title,1.0
B08FMTRFLW,santoku,bullet_points_text,0.8
B08FMTRFLW,paring,bullet_points_text,0.8
B0CY6Q6L34,set,title,1.0
B0CY6Q6L34,chef,bullet_points_text,0.8
B0C1YBPJ43,set,title,1.0
B0C1YBPJ43,block,title,1.0
B0C1YBPJ43,santoku,bullet_points_text,0.8
B0C1YBPJ43,bread,bullet_points_text,0.8
B0C1YBPJ43,paring,bullet_points_text,0.8
B0C1YBPJ43,utility,bullet_points_text,0.8
B0C1YBPJ43,steak,bullet_points_text,0.8
B0C1YBPJ43,chef,bullet_points_text,0.8
B00CLALZTM,santoku,title,1.0
B00CLALZTM,set,title,1.0
B0FCBVHD6D,set,title,1.0
B0FCBVHD6D,block,title,1.0
B086TLTHNZ,chef,title,1.0
B0D8VX9NN9,set,title,1.0
B0D8VX9NN9,block,title,1.0
B0D8VX9NN9,santoku,bullet_points_text,0.8
B0D8VX9NN9,bread,bullet_points_text,0.8
B0D8VX9NN9,paring,bullet_points_text,0.8
B0D8VX9NN9,utility,bullet_points_text,0.8
B0D8VX9NN9,steak,bullet_points_text,0.8
B0D8VX9NN9,chef,bullet_points_text,0.8
B0DB5GWLL4,chef,title,1.0
B0DB5GWLL4,set,title,1.0
B0DB5GWLL4,block,title,1.0
B0DB5GWLL4,santoku,bullet_points_text,0.8
B0DB5GWLL4,bread,bullet_points_text,0.8
B0DB5GWLL4,paring,bullet_points_text,0.8
B0DB5GWLL4,utility,bullet_points_text,0.8
B0DB5GWLL4,boning,bullet_points_text,0.8
B0DB5GWLL4,steak,bullet_points_text,0.8
B0CQLRDK5Y,cleaver,title,1.0
B0CQLRDK5Y,boning,title,1.0
B0CQLRDK5Y,set,title,1.0
B0CQLRDK5Y,steak,bullet_points_text,0.8
B0CQLRDK5Y,chef,bullet_points_text,0.8
B09C919JXR,chef,title,1.0
B09C919JXR,set,title,1.0
B09C919JXR,utility,bullet_points_text,0.8
B09C919JXR,block,description_clean,0.6
B0DBVFM1P9,set,title,1.0
B0DBVFM1P9,block,title,1.0
B0DBVFM1P9,santoku,bullet_points_text,0.8
B0DBVFM1P9,bread,bullet_points_text,0.8
B0DBVFM1P9,paring,bullet_points_text,0.8
B0DBVFM1P9,utility,bullet_points_text,0.8
B0DBVFM1P9,carving,bullet_points_text,0.8
B0DBVFM1P9,steak,bullet_points_text,0.8
B0DBVFM1P9,chef,bullet_points_text,0.8
B0F1XPMZVR,set,title,1.0
B0F1XPMZVR,block,title,1.0
B0F1XPMZVR,santoku,bullet_points_text,0.8
B0F1XPMZVR,bread,bullet_points_text,0.8
B0F1XPMZVR,paring,bullet_points_text,0.8
B0F1XPMZVR,utility,bullet_points_text,0.8
B0F1XPMZVR,steak,bullet_points_text,0.8
B0F1XPMZVR,chef,bullet_points_text,0.8
B0BJ2Y7212,paring,title,1.0
B0BJ2Y7212,utility,title,1.0
B0BJ2Y7212,set,title,1.0
B0BJ2Y7212,chef,bullet_points_text,0.8
B0DJ71XWCZ,chef,title,1.0
B0DJ71XWCZ,set,title,1.0
B0DJ71XWCZ,block,title,1.0
B0DJ71XWCZ,bread,bullet_points_text,0.8
B0DGTC4LDV,cleaver,title,1.0
B0DGTC4LDV,set,title,1.0
B0DGTC4LDV,chef,bullet_points_text,0.8
B09RTGH1CZ,santoku,title,1.0
B09RTGH1CZ,block,description_clean,0.6
B098YPVMSK,set,title,1.0
B098YPVMSK,block,title,1.0
B098YPVMSK,santoku,bullet_points_text,0.8
B098YPVMSK,paring,bullet_points_text,0.8
B098YPVMSK,utility,bullet_points_text,0.8
B098YPVMSK,steak,bullet_points_text,0.8
B098YPVMSK,chef,bullet_points_text,0.8
B098YPVMSK,bread,description_clean,0.6
B0FJ889RB6,boning,title,1.0
B0FJ889RB6,chef,title,1.0
B0FJ889RB6,set,title,1.0
B0FJ889RB6,cleaver,bullet_points_text,0.8
B0B41Z8Q9B,set,title,1.0
B0B41Z8Q9B,block,title,1.0
B0B41Z8Q9B,santoku,bullet_points_text,0.8
B0B41Z8Q9B,bread,bullet_points_text,0.8
B0B41Z8Q9B,paring,bullet_points_text,0.8
B0B41Z8Q9B,utility,bullet_points_text,0.8
B0B41Z8Q9B,carving,bullet_points_text,0.8
B0B41Z8Q9B,steak,bullet_points_text,0.8
B0B41Z8Q9B,chef,bullet_points_text,0.8
B0BKH3TKKZ,chef,title,1.0
B0BKH3TKKZ,set,title,1.0
B0BKH3TKKZ,bread,bullet_points_text,0.8
B0CYNVKF7N,set,title,1.0
B0CYNVKF7N,block,title,1.0
B0CYNVKF7N,santoku,bullet_points_text,0.8
B0CYNVKF7N,bread,bullet_points_text,0.8
B0CYNVKF7N,paring,bullet_points_text,0.8
B0CYNVKF7N,carving,bullet_points_text,0.8
B0CYNVKF7N,steak,bullet_points_text,0.8
B0CYNVKF7N,chef,bullet_points_text,0.8
B0B4D8KNM8,santoku,title,1.0
B0B4D8KNM8,chef,title,1.0
B0B4D8KNM8,bread,bullet_points_text,0.8
B0B4D8KNM8,set,bullet_points_text,0.8
B0D5MNGXFD,santoku,title,1.0
B0D5MNGXFD,chef,bullet_points_text,0.8
B0FMKFTGDJ,set,title,1.0
B0FMKFTGDJ,block,title,1.0
B08LL7J1P3,set,title,1.0
B08LL7J1P3,block,title,1.0
B08LL7J1P3,santoku,bullet_points_text,0.8
B08LL7J1P3,bread,bullet_points_text,0.8
B08LL7J1P3,paring,bullet_points_text,0.8
B08LL7J1P3,carving,bullet_points_text,0.8
B08LL7J1P3,chef,bullet_points_text,0.8
B00N9HWFLS,set,title,1.0
B00N9HWFLS,santoku,bullet_points_text,0.8
B00N9HWFLS,chef,bullet_points_text,0.8
B00N9HWFLS,bread,description_clean,0.6
B00N9HWFLS,paring,description_clean,0.6
B00N9HWFLS,utility,description_clean,0.6
B0DYSJWY1X,santoku,title,1.0
B0DYSJWY1X,block,title,1.0
B0DYSJWY1X,bread,bullet_points_text,0.8
B0DYSJWY1X,paring,bullet_points_text,0.8
B0DYSJWY1X,utility,bullet_points_text,0.8
B0DYSJWY1X,chef,bullet_points_text,0.8
B0DYSJWY1X,set,bullet_points_text,0.8
B0FNR69Y2D,chef,title,1.0
B0FNR69Y2D,set,title,1.0
B0FNR69Y2D,block,title,1.0
B0FNR69Y2D,santoku,bullet_points_text,0.8
B0FNR69Y2D,paring,bullet_points_text,0.8
B0FNR69Y2D,utility,bullet_points_text,0.8
B0FNR69Y2D,boning,bullet_points_text,0.8
B0FNR69Y2D,carving,bullet_points_text,0.8
B0FNR69Y2D,steak,bullet_points_text,0.8
B07CKN631X,set,title,1.0
B07CKN631X,paring,bullet_points_text,0.8
B07CKN631X,utility,bullet_points_text,0.8
B07CKN631X,chef,bullet_points_text,0.8
B0DGBDPKDB,santoku,title,1.0
B0FL25YQ5J,set,title,1.0
B0FL25YQ5J,block,title,1.0
B0FL25YQ5J,bread,bullet_points_text,0.8
B0FL25YQ5J,paring,bullet_points_text,0.8
B0FL25YQ5J,utility,bullet_points_text,0.8
B0FL25YQ5J,steak,bullet_points_text,0.8
B0FL25YQ5J,chef,bullet_points_text,0.8
B0D44D5RZX,chef,title,1.0
B0FHQ2S63C,utility,title,1.0
B0FHQ2S63C,chef,title,1.0
B0FHQ2S63C,set,title,1.0
B0FHQ2S63C,nakiri,bullet_points_text,0.8
B0FHQ2S63C,cleaver,bullet_points_text,0.8
B0FHQ2S63C,paring,bullet_points_text,0.8
B0CYNCD8ZR,set,title,1.0
B0CYNCD8ZR,block,title,1.0
B0CYNCD8ZR,santoku,bullet_points_text,0.8
B0CYNCD8ZR,bread,bullet_points_text,0.8
B0CYNCD8ZR,paring,bullet_points_text,0.8
B0CYNCD8ZR,carving,bullet_points_text,0.8
B0CYNCD8ZR,steak,bullet_points_text,0.8
B0CYNCD8ZR,chef,bullet_points_text,0.8
B0CS36TCF8,chef,title,1.0
B0CS36TCF8,set,title,1.0
B0CS36TCF8,santoku,bullet_points_text,0.8
B0CS36TCF8,bread,bullet_points_text,0.8
B0CS36TCF8,paring,bullet_points_text,0.8
B0CS36TCF8,utility,bullet_points_text,0.8
B09Y91CSXD,chef,title,1.0
B0FY2TH4YM,nakiri,title,1.0
B0FY2TH4YM,paring,title,1.0
B0FY2TH4YM,chef,title,1.0
B0FY2TH4YM,set,title,1.0
B0FY2TH4YM,block,bullet_points_text,0.8
B0C8498R24,nakiri,title,1.0
B0C8498R24,cleaver,title,1.0
B0C8498R24,carving,title,1.0
B0C8498R24,chef,title,1.0
B0C8498R24,set,title,1.0
B0C8498R24,bread,bullet_points_text,0.8
B0FCLHN2PJ,set,title,1.0
B0FCLHN2PJ,block,title,1.0
B0FCLHN2PJ,bread,bullet_points_text,0.8
B0FCLHN2PJ,chef,description_clean,0.6
B0F32V5H6J,chef,title,1.0
B0F32V5H6J,set,title,1.0
B0F32V5H6J,block,title,1.0
B0F32V5H6J,santoku,bullet_points_text,0.8
B0F32V5H6J,bread,bullet_points_text,0.8
B0F32V5H6J,paring,bullet_points_text,0.8
B0F32V5H6J,utility,bullet_points_text,0.8
B0F32V5H6J,steak,bullet_points_text,0.8
B073RSLMQZ,chef,title,1.0
B073RSLMQZ,set,title,1.0
B0CN3KPCT1,set,title,1.0
B0CN3KPCT1,block,title,1.0
B0CN3KPCT1,santoku,bullet_points_text,0.8
B0CN3KPCT1,bread,bullet_points_text,0.8
B0CN3KPCT1,paring,bullet_points_text,0.8
B0CN3KPCT1,utility,bullet_points_text,0.8
B0CN3KPCT1,carving,bullet_points_text,0.8
B0CN3KPCT1,chef,bullet_points_text,0.8
B091MKV91D,set,title,1.0
B091MKV91D,block,title,1.0
B091MKV91D,santoku,bullet_points_text,0.8
B091MKV91D,bread,bullet_points_text,0.8
B091MKV91D,paring,bullet_points_text,0.8
B091MKV91D,utility,bullet_points_text,0.8
B091MKV91D,boning,bullet_points_text,0.8
B091MKV91D,carving,bullet_points_text,0.8
B091MKV91D,steak,bullet_points_text,0.8
B091MKV91D,chef,bullet_points_text,0.8
B0BXNXC6N4,chef,title,1.0
B0BXNXC6N4,set,title,1.0
B0BXNXC6N4,block,title,1.0
B0BXNXC6N4,santoku,bullet_points_text,0.8
B0BXNXC6N4,bread,bullet_points_text,0.8
B0BXNXC6N4,paring,bullet_points_text,0.8
B0BXNXC6N4,utility,bullet_points_text,0.8
B0BXNXC6N4,steak,bullet_points_text,0.8
B0D2HYQZGC,chef,title,1.0
B0D2HYQZGC,set,title,1.0
B0D2HYQZGC,block,title,1.0
B0D2HYQZGC,santoku,bullet_points_text,0.8
B0D2HYQZGC,bread,bullet_points_text,0.8
B0D2HYQZGC,paring,bullet_points_text,0.8
B0D2HYQZGC,utility,bullet_points_text,0.8
B0D2HYQZGC,fillet,bullet_points_text,0.8
B074T6C4YS,set,title,1.0
B074T6C4YS,santoku,bullet_points_text,0.8
B074T6C4YS,paring,bullet_points_text,0.8
B074T6C4YS,utility,bullet_points_text,0.8
B074T6C4YS,chef,bullet_points_text,0.8
B0D4B55VXJ,set,title,1.0
B0D4B55VXJ,block,title,1.0
B0D4B55VXJ,santoku,bullet_points_text,0.8
B0D4B55VXJ,bread,bullet_points_text,0.8
B0D4B55VXJ,paring,bullet_points_text,0.8
B0D4B55VXJ,utility,bullet_points_text,0.8
B0D4B55VXJ,chef,bullet_points_text,0.8
B0DK8R44GD,set,title,1.0
B0DK8R44GD,bread,bullet_points_text,0.8
B0DK8R44GD,paring,bullet_points_text,0.8
B0DK8R44GD,utility,bullet_points_text,0.8
B0DK8R44GD,steak,bullet_points_text,0.8
B0DK8R44GD,chef,bullet_points_text,0.8
B0DK8R44GD,block,bullet_points_text,0.8
B0CXY2LNJY,paring,title,1.0
B0CXY2LNJY,chef,title,1.0
B0CXY2LNJY,set,title,1.0
B0CXY2LNJY,carving,bullet_points_text,0.8
B00C0N782I,chef,title,1.0
B09MVWT85R,chef,title,1.0
B09MVWT85R,set,title,1.0
B09MVWT85R,block,title,1.0
B09MVWT85R,bread,bullet_points_text,0.8
B09MVWT85R,paring,bullet_points_text,0.8
B09MVWT85R,utility,bullet_points_text,0.8
B09MVWT85R,carving,bullet_points_text,0.8
B09MVWT85R,steak,bullet_points_text,0.8
B0FSRWLLFB,set,title,1.0
B0FSRWLLFB,block,title,1.0
B0FSRWLLFB,santoku,bullet_points_text,0.8
B0FSRWLLFB,bread,bullet_points_text,0.8
