asin,month,month_str,reviews_month_n,sales_month_sim,bought_count_cum_sim,bought_count_total_sim,bought_count_bucket_original,demand_score,q4_multiplier_base,price_num,product_rating,product_rating_count,bsr_rank,discount_rate,brand_norm,sim_variant
B0FL1M7TPX,2024-12-01,2024-12,0,4,14,252,200,0.5880902124979541,1.85,56.0,4.9,37,38945.0,0.2999124890611326,henckels,enh3_combined_featurecorr_q4
B0FL1M7TPX,2025-01-01,2025-01,0,4,18,252,200,0.5880902124979541,1.25,56.0,4.9,37,38945.0,0.2999124890611326,henckels,enh3_combined_featurecorr_q4
B0FL1M7TPX,2025-02-01,2025-02,0,3,21,252,200,0.5880902124979541,1.0,56.0,4.9,37,38945.0,0.2999124890611326,henckels,enh3_combined_featurecorr_q4
B0FL1M7TPX,2025-03-01,2025-03,0,2,23,252,200,0.5880902124979541,1.0,56.0,4.9,37,38945.0,0.2999124890611326,henckels,enh3_combined_featurecorr_q4
B0FL1M7TPX,2025-04-01,2025-04,0,4,27,252,200,0.5880902124979541,1.0,56.0,4.9,37,38945.0,0.2999124890611326,henckels,enh3_combined_featurecorr_q4
B0FL1M7TPX,2025-05-01,2025-05,0,5,32,252,200,0.5880902124979541,1.0,56.0,4.9,37,38945.0,0.2999124890611326,henckels,enh3_combined_featurecorr_q4
B0FL1M7TPX,2025-06-01,2025-06,0,7,39,252,200,0.5880902124979541,1.0,56.0,4.9,37,38945.0,0.2999124890611326,henckels,enh3_combined_featurecorr_q4
B0FL1M7TPX,2025-07-01,2025-07,0,10,49,252,200,0.5880902124979541,1.0,56.0,4.9,37,38945.0,0.2999124890611326,henckels,enh3_combined_featurecorr_q4
B0FL1M7TPX,2025-08-01,2025-08,0,6,55,252,200,0.5880902124979541,1.0,56.0,4.9,37,38945.0,0.2999124890611326,henckels,enh3_combined_featurecorr_q4
B0FL1M7TPX,2025-09-01,2025-09,0,4,59,252,200,0.5880902124979541,1.0,56.0,4.9,37,38945.0,0.2999124890611326,henckels,enh3_combined_featurecorr_q4
B0FL1M7TPX,2025-10-01,2025-10,0,17,76,252,200,0.5880902124979541,1.2,56.0,4.9,37,38945.0,0.2999124890611326,henckels,enh3_combined_featurecorr_q4
B0FL1M7TPX,2025-11-01,2025-11,0,45,121,252,200,0.5880902124979541,1.55,56.0,4.9,37,38945.0,0.2999124890611326,henckels,enh3_combined_featurecorr_q4
B0FL1M7TPX,2025-12-01,2025-12,0,61,182,252,200,0.5880902124979541,1.85,56.0,4.9,37,38945.0,0.2999124890611326,henckels,enh3_combined_featurecorr_q4
B0FL1M7TPX,2026-01-01,2026-01,0,70,252,252,200,0.5880902124979541,1.25,56.0,4.9,37,38945.0,0.2999124890611326,henckels,enh3_combined_featurecorr_q4
B0CMGJBW6S,2024-01-01,2024-01,0,0,0,55,50,0.49074141455274867,1.25,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2024-02-01,2024-02,0,0,0,55,50,0.49074141455274867,1.0,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2024-03-01,2024-03,0,0,0,55,50,0.49074141455274867,1.0,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2024-04-01,2024-04,0,0,0,55,50,0.49074141455274867,1.0,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2024-05-01,2024-05,0,0,0,55,50,0.49074141455274867,1.0,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2024-06-01,2024-06,0,0,0,55,50,0.49074141455274867,1.0,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2024-07-01,2024-07,0,0,0,55,50,0.49074141455274867,1.0,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2024-08-01,2024-08,0,0,0,55,50,0.49074141455274867,1.0,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2024-09-01,2024-09,0,0,0,55,50,0.49074141455274867,1.0,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2024-10-01,2024-10,0,0,0,55,50,0.49074141455274867,1.2,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2024-11-01,2024-11,0,1,1,55,50,0.49074141455274867,1.55,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2024-12-01,2024-12,0,1,2,55,50,0.49074141455274867,1.85,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2025-01-01,2025-01,0,1,3,55,50,0.49074141455274867,1.25,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2025-02-01,2025-02,0,1,4,55,50,0.49074141455274867,1.0,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2025-03-01,2025-03,0,1,5,55,50,0.49074141455274867,1.0,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2025-04-01,2025-04,0,1,6,55,50,0.49074141455274867,1.0,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2025-05-01,2025-05,0,1,7,55,50,0.49074141455274867,1.0,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2025-06-01,2025-06,0,2,9,55,50,0.49074141455274867,1.0,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2025-07-01,2025-07,0,2,11,55,50,0.49074141455274867,1.0,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2025-08-01,2025-08,0,3,14,55,50,0.49074141455274867,1.0,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2025-09-01,2025-09,0,2,16,55,50,0.49074141455274867,1.0,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2025-10-01,2025-10,0,2,18,55,50,0.49074141455274867,1.2,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2025-11-01,2025-11,0,13,31,55,50,0.49074141455274867,1.55,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2025-12-01,2025-12,0,16,47,55,50,0.49074141455274867,1.85,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0CMGJBW6S,2026-01-01,2026-01,0,8,55,55,50,0.49074141455274867,1.25,7.99,4.7,213,61864.0,0.466977985323549,simcoker,enh3_combined_featurecorr_q4
B0C9LP36Q5,2024-01-01,2024-01,0,1,1,1030,1000,0.6437827891894131,1.25,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2024-02-01,2024-02,0,2,3,1030,1000,0.6437827891894131,1.0,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2024-03-01,2024-03,0,2,5,1030,1000,0.6437827891894131,1.0,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2024-04-01,2024-04,0,3,8,1030,1000,0.6437827891894131,1.0,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2024-05-01,2024-05,0,2,10,1030,1000,0.6437827891894131,1.0,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2024-06-01,2024-06,0,3,13,1030,1000,0.6437827891894131,1.0,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2024-07-01,2024-07,0,4,17,1030,1000,0.6437827891894131,1.0,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2024-08-01,2024-08,0,6,23,1030,1000,0.6437827891894131,1.0,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2024-09-01,2024-09,0,5,28,1030,1000,0.6437827891894131,1.0,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2024-10-01,2024-10,0,8,36,1030,1000,0.6437827891894131,1.2,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2024-11-01,2024-11,0,12,48,1030,1000,0.6437827891894131,1.55,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2024-12-01,2024-12,0,20,68,1030,1000,0.6437827891894131,1.85,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2025-01-01,2025-01,0,15,83,1030,1000,0.6437827891894131,1.25,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2025-02-01,2025-02,0,12,95,1030,1000,0.6437827891894131,1.0,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2025-03-01,2025-03,0,12,107,1030,1000,0.6437827891894131,1.0,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2025-04-01,2025-04,0,15,122,1030,1000,0.6437827891894131,1.0,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2025-05-01,2025-05,0,30,152,1030,1000,0.6437827891894131,1.0,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2025-06-01,2025-06,0,51,203,1030,1000,0.6437827891894131,1.0,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2025-07-01,2025-07,0,50,253,1030,1000,0.6437827891894131,1.0,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2025-08-01,2025-08,0,33,286,1030,1000,0.6437827891894131,1.0,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2025-09-01,2025-09,0,37,323,1030,1000,0.6437827891894131,1.0,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2025-10-01,2025-10,0,46,369,1030,1000,0.6437827891894131,1.2,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2025-11-01,2025-11,0,180,549,1030,1000,0.6437827891894131,1.55,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2025-12-01,2025-12,4,264,813,1030,1000,0.6437827891894131,1.85,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0C9LP36Q5,2026-01-01,2026-01,6,217,1030,1030,1000,0.6437827891894131,1.25,89.98,4.7,487,10475.0,0.1001100110011,syokami,enh3_combined_featurecorr_q4
B0865TNBKC,2024-01-01,2024-01,0,4,4,3683,3000,0.8557085044537388,1.25,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2024-02-01,2024-02,0,8,12,3683,3000,0.8557085044537388,1.0,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2024-03-01,2024-03,0,12,24,3683,3000,0.8557085044537388,1.0,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2024-04-01,2024-04,0,9,33,3683,3000,0.8557085044537388,1.0,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2024-05-01,2024-05,0,9,42,3683,3000,0.8557085044537388,1.0,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2024-06-01,2024-06,0,10,52,3683,3000,0.8557085044537388,1.0,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2024-07-01,2024-07,0,11,63,3683,3000,0.8557085044537388,1.0,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2024-08-01,2024-08,0,12,75,3683,3000,0.8557085044537388,1.0,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2024-09-01,2024-09,0,19,94,3683,3000,0.8557085044537388,1.0,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2024-10-01,2024-10,0,27,121,3683,3000,0.8557085044537388,1.2,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2024-11-01,2024-11,0,56,177,3683,3000,0.8557085044537388,1.55,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2024-12-01,2024-12,0,55,232,3683,3000,0.8557085044537388,1.85,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2025-01-01,2025-01,0,61,293,3683,3000,0.8557085044537388,1.25,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2025-02-01,2025-02,0,38,331,3683,3000,0.8557085044537388,1.0,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2025-03-01,2025-03,0,45,376,3683,3000,0.8557085044537388,1.0,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2025-04-01,2025-04,0,55,431,3683,3000,0.8557085044537388,1.0,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2025-05-01,2025-05,0,94,525,3683,3000,0.8557085044537388,1.0,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2025-06-01,2025-06,0,99,624,3683,3000,0.8557085044537388,1.0,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2025-07-01,2025-07,0,117,741,3683,3000,0.8557085044537388,1.0,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2025-08-01,2025-08,0,99,840,3683,3000,0.8557085044537388,1.0,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2025-09-01,2025-09,0,156,996,3683,3000,0.8557085044537388,1.0,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2025-10-01,2025-10,0,195,1191,3683,3000,0.8557085044537388,1.2,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2025-11-01,2025-11,0,631,1822,3683,3000,0.8557085044537388,1.55,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2025-12-01,2025-12,0,1032,2854,3683,3000,0.8557085044537388,1.85,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0865TNBKC,2026-01-01,2026-01,8,829,3683,3683,3000,0.8557085044537388,1.25,26.64,4.7,9424,2090.0,0.5559259876646108,imarku,enh3_combined_featurecorr_q4
B0028LXDQ2,2024-01-01,2024-01,0,0,0,61,50,0.34503465083961393,1.25,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2024-02-01,2024-02,0,0,0,61,50,0.34503465083961393,1.0,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2024-03-01,2024-03,0,0,0,61,50,0.34503465083961393,1.0,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2024-04-01,2024-04,0,0,0,61,50,0.34503465083961393,1.0,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2024-05-01,2024-05,0,0,0,61,50,0.34503465083961393,1.0,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2024-06-01,2024-06,0,0,0,61,50,0.34503465083961393,1.0,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2024-07-01,2024-07,0,0,0,61,50,0.34503465083961393,1.0,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2024-08-01,2024-08,0,0,0,61,50,0.34503465083961393,1.0,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2024-09-01,2024-09,0,0,0,61,50,0.34503465083961393,1.0,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2024-10-01,2024-10,0,1,1,61,50,0.34503465083961393,1.2,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2024-11-01,2024-11,0,1,2,61,50,0.34503465083961393,1.55,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2024-12-01,2024-12,0,2,4,61,50,0.34503465083961393,1.85,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2025-01-01,2025-01,0,1,5,61,50,0.34503465083961393,1.25,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2025-02-01,2025-02,0,1,6,61,50,0.34503465083961393,1.0,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2025-03-01,2025-03,0,1,7,61,50,0.34503465083961393,1.0,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2025-04-01,2025-04,0,1,8,61,50,0.34503465083961393,1.0,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2025-05-01,2025-05,0,2,10,61,50,0.34503465083961393,1.0,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2025-06-01,2025-06,0,2,12,61,50,0.34503465083961393,1.0,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2025-07-01,2025-07,0,2,14,61,50,0.34503465083961393,1.0,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2025-08-01,2025-08,0,2,16,61,50,0.34503465083961393,1.0,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2025-09-01,2025-09,0,3,19,61,50,0.34503465083961393,1.0,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2025-10-01,2025-10,0,3,22,61,50,0.34503465083961393,1.2,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2025-11-01,2025-11,0,9,31,61,50,0.34503465083961393,1.55,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2025-12-01,2025-12,0,17,48,61,50,0.34503465083961393,1.85,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0028LXDQ2,2026-01-01,2026-01,0,13,61,61,50,0.34503465083961393,1.25,4.27,3.9,289,121219.0,0.1303462321792261,goodcook,enh3_combined_featurecorr_q4
B0F1T3CRTF,2024-01-01,2024-01,0,0,0,73,50,0.644927827556872,1.25,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2024-02-01,2024-02,0,0,0,73,50,0.644927827556872,1.0,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2024-03-01,2024-03,0,0,0,73,50,0.644927827556872,1.0,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2024-04-01,2024-04,0,0,0,73,50,0.644927827556872,1.0,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2024-05-01,2024-05,0,0,0,73,50,0.644927827556872,1.0,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2024-06-01,2024-06,0,0,0,73,50,0.644927827556872,1.0,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2024-07-01,2024-07,0,0,0,73,50,0.644927827556872,1.0,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2024-08-01,2024-08,0,0,0,73,50,0.644927827556872,1.0,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2024-09-01,2024-09,0,0,0,73,50,0.644927827556872,1.0,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2024-10-01,2024-10,0,1,1,73,50,0.644927827556872,1.2,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2024-11-01,2024-11,0,1,2,73,50,0.644927827556872,1.55,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2024-12-01,2024-12,0,2,4,73,50,0.644927827556872,1.85,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2025-01-01,2025-01,0,1,5,73,50,0.644927827556872,1.25,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2025-02-01,2025-02,0,1,6,73,50,0.644927827556872,1.0,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2025-03-01,2025-03,0,1,7,73,50,0.644927827556872,1.0,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2025-04-01,2025-04,0,1,8,73,50,0.644927827556872,1.0,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2025-05-01,2025-05,0,2,10,73,50,0.644927827556872,1.0,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2025-06-01,2025-06,0,2,12,73,50,0.644927827556872,1.0,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2025-07-01,2025-07,0,3,15,73,50,0.644927827556872,1.0,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2025-08-01,2025-08,0,2,17,73,50,0.644927827556872,1.0,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2025-09-01,2025-09,0,3,20,73,50,0.644927827556872,1.0,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2025-10-01,2025-10,0,4,24,73,50,0.644927827556872,1.2,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2025-11-01,2025-11,0,13,37,73,50,0.644927827556872,1.55,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2025-12-01,2025-12,0,19,56,73,50,0.644927827556872,1.85,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0F1T3CRTF,2026-01-01,2026-01,0,17,73,73,50,0.644927827556872,1.25,82.99,4.6,220,30756.0,0.5117948114594977,imarku,enh3_combined_featurecorr_q4
B0FFB3XYJQ,2024-01-01,2024-01,0,0,0,74,100,0.3637599503464807,1.25,175.48,4.4,36,53630.0,0.1000564131493923,hoshanho,enh3_combined_featurecorr_q4
B0FFB3XYJQ,2024-02-01,2024-02,0,0,0,74,100,0.3637599503464807,1.0,175.48,4.4,36,53630.0,0.1000564131493923,hoshanho,enh3_combined_featurecorr_q4
B0FFB3XYJQ,2024-03-01,2024-03,0,0,0,74,100,0.3637599503464807,1.0,175.48,4.4,36,53630.0,0.1000564131493923,hoshanho,enh3_combined_featurecorr_q4
B0FFB3XYJQ,2024-04-01,2024-04,0,0,0,74,100,0.3637599503464807,1.0,175.48,4.4,36,53630.0,0.1000564131493923,hoshanho,enh3_combined_featurecorr_q4
B0FFB3XYJQ,2024-05-01,2024-05,0,0,0,74,100,0.3637599503464807,1.0,175.48,4.4,36,53630.0,0.1000564131493923,hoshanho,enh3_combined_featurecorr_q4
B0FFB3XYJQ,2024-06-01,2024-06,0,0,0,74,100,0.3637599503464807,1.0,175.48,4.4,36,53630.0,0.1000564131493923,hoshanho,enh3_combined_featurecorr_q4
B0FFB3XYJQ,2024-07-01,2024-07,0,0,0,74,100,0.3637599503464807,1.0,175.48,4.4,36,53630.0,0.1000564131493923,hoshanho,enh3_combined_featurecorr_q4
B0FFB3XYJQ,2024-08-01,2024-08,0,0,0,74,100,0.3637599503464807,1.0,175.48,4.4,36,53630.0,0.1000564131493923,hoshanho,enh3_combined_featurecorr_q4
B0FFB3XYJQ,2024-09-01,2024-09,0,0,0,74,100,0.3637599503464807,1.0,175.48,4.4,36,53630.0,0.1000564131493923,hoshanho,enh3_combined_featurecorr_q4
B0FFB3XYJQ,2024-10-01,2024-10,0,1,1,74,100,0.3637599503464807,1.2,175.48,4.4,36,53630.0,0.1000564131493923,hoshanho,enh3_combined_featurecorr_q4
B0FFB3XYJQ,2024-11-01,2024-11,0,1,2,74,100,0.3637599503464807,1.55,175.48,4.4,36,53630.0,0.1000564131493923,hoshanho,enh3_combined_featurecorr_q4
B0FFB3XYJQ,2024-12-01,2024-12,0,1,3,74,100,0.3637599503464807,1.85,175.48,4.4,36,53630.0,0.1000564131493923,hoshanho,enh3_combined_featurecorr_q4
B0FFB3XYJQ,2025-01-01,2025-01,0,1,4,74,100,0.3637599503464807,1.25,175.48,4.4,36,53630.0,0.1000564131493923,hoshanho,enh3_combined_featurecorr_q4
B0FFB3XYJQ,2025-02-01,2025-02,0,1,5,74,100,0.3637599503464807,1.0,175.48,4.4,36,53630.0,0.1000564131493923,hoshanho,enh3_combined_featurecorr_q4
