review_id,asin,author,review_rating,review_date,review_date_dt,verified_purchase,helpful_votes,variant,variant_color,variant_style,variant_size,variant_number_of_items,review_text_raw,review_text_clean,has_text,text_len,exclamation_cnt,question_cnt,caps_ratio,text_hash,scraped_at,scraped_at_dt,bad_date_flag,rating_out_of_range_flag,brand,brand_norm,seller,seller_norm,price_num,list_price,unit_price,product_rating,product_rating_count,bsr_rank,bsr_category_norm,is_fba,has_aplus,image_count,bullet_count,best_subcat_rank,best_subcat_name,bought_count_number_clean
R17P17BY1N43YL,B0BWYH3D6G,Nikks bundles & more,5,"July 7, 2025",2025-07-07,True,0,,,,,,Really good knife very sharp and easy to angle in the kitchen will definitely purchase again,Really good knife very sharp and easy to angle in the kitchen will definitely purchase again,1,92,0,0,0.012987012987012988,82ebd21be6f1ee79cf2941d37c936867,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
RJQHNWFSK28PG,B0BWYH3D6G,RHONDA MITCHELL,2,"July 7, 2025",2025-07-07,True,0,,,,,,"Nice price, but the set is not that great in quality. You have to watch every drop of liquid and dry it as soon as possible or they will rust.  They also are not very sturdy. My main knife blade has already broken at the handle base.","Nice price, but the set is not that great in quality. You have to watch every drop of liquid and dry it as soon as possible or they will rust. They also are not very sturdy. My main knife blade has already broken at the handle base.",1,232,0,0,0.022099447513812154,b9f443e2ca8815805287459f973c626f,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R2IH7U029W3Q4N,B0BWYH3D6G,CHRISTINE LEWIS,3,"July 2, 2025",2025-07-02,True,0,Style: 16 pcs - black,,16 pcs - black,,,"Decent set, but not happy with the steak knives.  They don’t cut well, seems to tear the meat more than cut it. Was hoping for better quality than that.","Decent set, but not happy with the steak knives. They don’t cut well, seems to tear the meat more than cut it. Was hoping for better quality than that.",1,151,0,0,0.02564102564102564,c9333c21eccafc3ce5a975ccc64988f9,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R97XM49QB5KT7,B0BWYH3D6G,Michelle Owens,2,"June 29, 2025",2025-06-29,True,0,,,,,,"i’ve had the set since february so i think i can provide a fair review…. it is now june. i am someone who ensures to wash and dry their knives immediately after use. i do not let it sit in the sink and/or in water. however, i’ve started to noticed discoloration on the knives that i have used from the set (no i have not used even half of the set yet). i’m not sure what to make of it but will continue to watch. as far as the set itself, it’s definitely a space saver and slick looking.","i’ve had the set since february so i think i can provide a fair review…. it is now june. i am someone who ensures to wash and dry their knives immediately after use. i do not let it sit in the sink and/or in water. however, i’ve started to noticed discoloration on the knives that i have used from the set (no i have not used even half of the set yet). i’m not sure what to make of it but will continue to watch. as far as the set itself, it’s definitely a space saver and slick looking.",1,487,0,0,0.0,87007f96889c10f4c1d2a49a5f72314c,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
RIOXSRN8GAU6V,B0BWYH3D6G,L. Edd,3,"June 29, 2025",2025-06-29,True,0,Style: 16 pcs - black,,16 pcs - black,,,Very sharp so be careful. Water stain are annoying. Ok value.,Very sharp so be careful. Water stain are annoying. Ok value.,1,61,0,0,0.0625,c59cac5df46a39cd2672e0ec9d2e3cf0,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
RZK1LVOS0V4B,B0BWYH3D6G,Trishel Jarvis,4,"June 28, 2025",2025-06-28,True,0,Style: 12 Pcs - Multicolor,,12 Pcs - Multicolor,,,Lovely nice set,Lovely nice set,1,15,0,0,0.07692307692307693,d8b7ecf34966f51483d7dadc61989eee,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R2X6WZJOIY5S0K,B0BWYH3D6G,Nashville Matt,4,"June 25, 2025",2025-06-25,True,0,,,,,,Nothing fancy but looks kind of cool. We like it and would recommend unless your goal is high end knives,Nothing fancy but looks kind of cool. We like it and would recommend unless your goal is high end knives,1,104,0,0,0.023809523809523808,88e212d5bff2e2609c3847ee46bcc689,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R25R9FG9IUOXC1,B0BWYH3D6G,D. Day,3,"June 24, 2025",2025-06-24,False,0,,,,,,"I got the ""7"" piece set as agift.I love the knives.Easy to sharpen when necessary.As for the stand well it's very difficult to keep clean particularly of kitchen grease, no matter what cleaner I use it just smears. My knives are near my stove .Finally one day, I took it apart to soak it & clean the inside and accidentally dropped one of the clear side pieces. I shattered all over the place. Tossed the rest of it.I've searched around the web but can't find info on if I can purchase a stand separately.Anyone know?","I got the ""7"" piece set as agift.I love the knives.Easy to sharpen when necessary.As for the stand well it's very difficult to keep clean particularly of kitchen grease, no matter what cleaner I use it just smears. My knives are near my stove .Finally one day, I took it apart to soak it & clean the inside and accidentally dropped one of the clear side pieces. I shattered all over the place. Tossed the rest of it.I've searched around the web but can't find info on if I can purchase a stand separately.Anyone know?",1,517,0,1,0.03217821782178218,77a6f99644d6fc5f31e58609e41d8687,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R3KZND8DKKI1KX,B0BWYH3D6G,Clarissa F,1,"June 16, 2025",2025-06-16,True,0,,,,,,I gave this item 1 star because the 1st time I put them in the dishwasher they showed signs of rust . I will not purchase again.,I gave this item 1 star because the 1st time I put them in the dishwasher they showed signs of rust . I will not purchase again.,1,128,0,0,0.030612244897959183,165d06db89e1ab256cbdae5ea2eea289,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R23FULLMC5CUVW,B0BWYH3D6G,Amazon Customer,5,"June 12, 2025",2025-06-12,False,0,Style: 20 Pcs - Acrylic Black,,20 Pcs - Acrylic Black,,,"I can't believe how sharp these knives are, and the price was amazing! I had wash them and haven't had any issues yet.","I can't believe how sharp these knives are, and the price was amazing! I had wash them and haven't had any issues yet.",1,118,1,0,0.02197802197802198,d14eb3ad2d00bbb63bb6930a3d985426,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R25PXXHOVEBF6S,B0BWYH3D6G,ece sarı,1,"June 10, 2025",2025-06-10,True,0,Style: 16 pcs - black,,16 pcs - black,,,The knifes are terrible even i wash them with hand they became like this. Dont buy this! Its not carbon or stainless steel.,The knifes are terrible even i wash them with hand they became like this. Dont buy this! Its not carbon or stainless steel.,1,123,1,0,0.030612244897959183,59d0f633b95cb1f7c85dcd889d27efc1,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
RZ9UTN30RBIHS,B0BWYH3D6G,Momm,5,"June 6, 2025",2025-06-06,False,0,,,,,,Great knifes!! Immediately threw out my old ones. Pizza cutter a little odd but still usable.,Great knifes!! Immediately threw out my old ones. Pizza cutter a little odd but still usable.,1,93,2,0,0.04054054054054054,8519a82cf92c26a32a07a9cba6425af0,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R1D4FX42CFQHUA,B0BWYH3D6G,TK,1,"June 5, 2025",2025-06-05,True,0,,,,,,These are a scam. mabe a 3 time use. But you pay for what you get literally lol.,These are a scam. mabe a 3 time use. But you pay for what you get literally lol.,1,80,0,0,0.03389830508474576,a1b3152fcac93b8290d3a1af064af31f,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R1YCUTQ4RZACRR,B0BWYH3D6G,Morena,5,"June 4, 2025",2025-06-04,True,3,,,,,,"Great set of knives, I love the color and how it loos. Super very sharp (I almost chopped one of my fingers 😭, but nothing worse happened, my finger survived, only needed some stitches 🙂) so be extremely careful when using them. It looks very durable  and I like how smooth it cuts things. I like the variety and sizes of these knives.","Great set of knives, I love the color and how it loos. Super very sharp (I almost chopped one of my fingers 😭, but nothing worse happened, my finger survived, only needed some stitches 🙂) so be extremely careful when using them. It looks very durable and I like how smooth it cuts things. I like the variety and sizes of these knives.",1,334,0,0,0.026923076923076925,f1fb4e8b9e7ea81aa2fe05c5e73b7d19,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R3T293G65N7E9Y,B0BWYH3D6G,fretman,4,"June 4, 2025",2025-06-04,True,0,,,,,,Work well,Work well,1,9,0,0,0.125,635e9a02f6b0787c5b78e2d0a982d609,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R3KRU9GSMUDDW3,B0BWYH3D6G,Jessica Zlomke,1,"June 4, 2025",2025-06-04,True,0,Style: 16 pcs - black,,16 pcs - black,,,These knife are horrible and do not cut good at all. Just shreds whatever you’re trying to cut.,These knife are horrible and do not cut good at all. Just shreds whatever you’re trying to cut.,1,95,0,0,0.02666666666666667,9587daded010be2098b02b7d032ae2c7,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
RDAAFMWMVMUOM,B0BWYH3D6G,Zach Ziemba,2,"June 2, 2025",2025-06-02,True,0,,,,,,"Bought the knives on December of 2024. I’ve never dish washed them and yet the larger knives are starting to wiggle within the handle and fall apart. I try to push the blade back into the handle but it does. It stay secure while cutting. Although the knives look nice, the quality of the larger knives are not good. The steak knives seem to be in good shape although we use them very little. Overall I’m disappointed in the quality.","Bought the knives on December of 2024. I’ve never dish washed them and yet the larger knives are starting to wiggle within the handle and fall apart. I try to push the blade back into the handle but it does. It stay secure while cutting. Although the knives look nice, the quality of the larger knives are not good. The steak knives seem to be in good shape although we use them very little. Overall I’m disappointed in the quality.",1,432,0,0,0.02654867256637168,a472224158795743126f4a0578dd6de2,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R2N1ASOESHG9M9,B0BWYH3D6G,Amelia Crowl,5,"June 1, 2025",2025-06-01,True,0,,,,,,I Love love love love these knives... They somehow goes missing whenever I take them outside of my own kitchen...I work as a chef. My favourite was the blue one... I currently only Have the red one left.,I Love love love love these knives... They somehow goes missing whenever I take them outside of my own kitchen...I work as a chef. My favourite was the blue one... I currently only Have the red one left.,1,203,0,0,0.05161290322580645,f8bc466098eb0b79a0574a71d28498c8,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R3Q1WOUQYKUKHF,B0BWYH3D6G,Tiffany Jones,5,"May 28, 2025",2025-05-28,True,1,,,,,,"Great knives! They come in a variety of sizes and are lightweight. Also, good quality and easy to use.","Great knives! They come in a variety of sizes and are lightweight. Also, good quality and easy to use.",1,102,1,0,0.0375,3e67125296e479a4e5ea733c7fb11e4a,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R8P32MQUVHAEB,B0BWYH3D6G,Flyinb4u,3,"September 30, 2025",2025-09-30,True,0,Style: 12 Pcs - Multicolor,,12 Pcs - Multicolor,,,"When they came, they were pretty dull. These were a present for another person who needed new, sharp knives. I tried each of them and they were all pretty dull. I did sharpen them for her before giving them as a gift. She says they are nice and sharp now and work well. I liked that they came with the sheaths, however, one or two of the sheaths are a little sloppy and loose. I have not had to resharpen them for her yet, so they seem to be keeping an edge. The receiver of the knives says she likes the bright colors, the different sizes, and sharpness (she does know I sharpened them), even though I know she doesn't use them daily.","When they came, they were pretty dull. These were a present for another person who needed new, sharp knives. I tried each of them and they were all pretty dull. I did sharpen them for her before giving them as a gift. She says they are nice and sharp now and work well. I liked that they came with the sheaths, however, one or two of the sheaths are a little sloppy and loose. I have not had to resharpen them for her yet, so they seem to be keeping an edge. The receiver of the knives says she likes the bright colors, the different sizes, and sharpness (she does know I sharpened them), even though I know she doesn't use them daily.",1,635,0,0,0.020242914979757085,8f775abf01e65c76b31cedf0545578f0,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R1X0US915D744V,B0BWYH3D6G,Gianluigi,1,"July 9, 2025",2025-07-09,True,1,Style: 16 pcs - black,,16 pcs - black,,,"Absolutely trash, dangerous for your health.This is the amount of rust coming out this knife for only let it sit for couple of hours in dishwasher. All the components looks exactly the same to this piece of crap.Absolutely do not buy this. You can put your helt at risk","Absolutely trash, dangerous for your health.This is the amount of rust coming out this knife for only let it sit for couple of hours in dishwasher. All the components looks exactly the same to this piece of crap.Absolutely do not buy this. You can put your helt at risk",1,269,0,0,0.023148148148148147,df27852cd9d6c73dca1ddc73c74b4ffd,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
RCLXLJQ20AQC4,B0BWYH3D6G,R Rickster,3,"June 19, 2025",2025-06-19,True,1,,,,,,This set has great appeal and is extremely sharp but I have noticed that on some of the knives there is a little rust,This set has great appeal and is extremely sharp but I have noticed that on some of the knives there is a little rust,1,117,0,0,0.02127659574468085,459f8c58b58082f6b8781e3670a2865d,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R1XFFIEA23PNZ8,B0BWYH3D6G,Christine R.,5,"July 12, 2025",2025-07-12,True,0,Style: 12 Pcs - Black,,12 Pcs - Black,,,"Bought a full set years ago, added these recently, they are sharp when maintain sharpening from time to time. I’ve had more expensive knives but these are just as sharp.","Bought a full set years ago, added these recently, they are sharp when maintain sharpening from time to time. I’ve had more expensive knives but these are just as sharp.",1,169,0,0,0.014814814814814815,7aee719062a0cefd2704c0c0067d5241,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
RQJJ2Z5ZF96CG,B0BWYH3D6G,Tatijana,4,"August 26, 2025",2025-08-26,True,0,,,,,,"I love these knives! Make sure you take care of them as you would any stainless steel set, but they are sharp and come with a sharpener and other pieces.","I love these knives! Make sure you take care of them as you would any stainless steel set, but they are sharp and come with a sharpener and other pieces.",1,153,1,0,0.01652892561983471,eba12293c6bc5cc354a74fa22ac2c367,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R270LI4J2MTNZK,B0BWYH3D6G,Ricardo Gloria,2,"July 12, 2025",2025-07-12,False,0,Style: 16 pcs - black,,16 pcs - black,,,"Why did you pick this product vs others?:It's ok, but the handles are loose a'd keep coming off.","Why did you pick this product vs others?:It's ok, but the handles are loose a'd keep coming off.",1,96,0,1,0.0273972602739726,8f289276239fa00900d4dc0bf0296fc8,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R3GBNH8QOH0MAT,B0BWYH3D6G,Kelsy Alas,1,"September 25, 2025",2025-09-25,False,0,Style: 16 pcs - black,,16 pcs - black,,,Zero stars if possible.Got these off my gift list for my new home and not even 3 months of use and they're disgusting and rusting so bad and it won't come off no matter how hard I scrub. I've never had this issue before. There's no option to return or exchange due to the fact that they were gifted to me and past the return date.,Zero stars if possible.Got these off my gift list for my new home and not even 3 months of use and they're disgusting and rusting so bad and it won't come off no matter how hard I scrub. I've never had this issue before. There's no option to return or exchange due to the fact that they were gifted to me and past the return date.,1,330,0,0,0.01953125,5bccce91ea2d2f3e454097e74e4bb0d4,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R3PW67GQFI6GP2,B0BWYH3D6G,Leslie T.,1,"September 24, 2025",2025-09-24,True,1,,,,,,"I had another set of these knoves  never had a problem loved them, ordered another in stainless color , the top edges of the knoves are so sharp , I have cuts on my finger from guiding the knofe, and if I am slicing it cuts my  knuckles. Very bad that they didn't sand the top edges of these knoves because for the price they are sharp and come with a sharpener.I will not buy again.","I had another set of these knoves never had a problem loved them, ordered another in stainless color , the top edges of the knoves are so sharp , I have cuts on my finger from guiding the knofe, and if I am slicing it cuts my knuckles. Very bad that they didn't sand the top edges of these knoves because for the price they are sharp and come with a sharpener.I will not buy again.",1,381,0,0,0.016778523489932886,9e3ae3970c1696d42f6aecb9da2b73d8,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
RXDFBDDP4WB6A,B0BWYH3D6G,Whitney Jones,5,"September 13, 2025",2025-09-13,True,2,,,,,,It’s perfect. It looks exactly like the photos!,It’s perfect. It looks exactly like the photos!,1,47,1,0,0.05405405405405406,145d6a21b47032845e09f5619f6449df,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
RO52K7QXT6YRS,B0BWYH3D6G,Yadira Lorenzo,5,"September 6, 2025",2025-09-06,True,0,,,,,,"Quedé enamorada! No había realizado comentario alguno porque quería primeramente darle uso para poder opinar. Llevo 5 meses con mi juego de cuchullod. Considero que son resistentes, duraderas y fáciles de limpiar. Se han mantenido afilados desde el primer día. Los considero afilados, precisos y ergonómicos. Ideal para el uso diario.","Quedé enamorada! No había realizado comentario alguno porque quería primeramente darle uso para poder opinar. Llevo 5 meses con mi juego de cuchullod. Considero que son resistentes, duraderas y fáciles de limpiar. Se han mantenido afilados desde el primer día. Los considero afilados, precisos y ergonómicos. Ideal para el uso diario.",1,334,1,0,0.025547445255474453,729c2961845bf9de807cdff45d028d5a,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R16IQALGW654CE,B0BWYH3D6G,Kevin,5,"September 5, 2025",2025-09-05,True,0,Style: 12 Pcs - Black,,12 Pcs - Black,,,Great value and excellent quality!,Great value and excellent quality!,1,34,1,0,0.034482758620689655,8eefdba610bdc0a2bf5b95348aec8a47,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R35JSYZCUPREIE,B0BWYH3D6G,tiffany kearney,3,"September 5, 2025",2025-09-05,True,0,,,,,,"Love the set, but I was sad to see 2 knives were missing when I got the package","Love the set, but I was sad to see 2 knives were missing when I got the package",1,79,0,0,0.05,60beab99c02a4cdca95d054c800cfffd,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R1XF1L1UMWKJ9Q,B0BWYH3D6G,lc629,5,"September 1, 2025",2025-09-01,True,0,,,,,,Nice set.,Nice set.,1,9,0,0,0.14285714285714285,3eea90d61258fce7972d23073a7a046d,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R3MAH1C6PDSZSZ,B0BWYH3D6G,Linda Resente,5,"August 27, 2025",2025-08-27,True,1,,,,,,I love these!!! Very sharp n very nice!!!,I love these!!! Very sharp n very nice!!!,1,41,6,0,0.07142857142857142,35bf70f2c20f6a8d583d9300f7e35c87,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R3NBEVMQ5ZJFVC,B0BWYH3D6G,Aly_B,3,"August 26, 2025",2025-08-26,True,0,,,,,,"The knives work fine but after two years, the black flakes off.","The knives work fine but after two years, the black flakes off.",1,63,0,0,0.02,bc982f0a562fe2269bbf8e59db8f81d3,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R3SI3P09JKO2TO,B0BWYH3D6G,Amazon Customer,3,"September 29, 2025",2025-09-29,False,0,Style: 16 pcs - black,,16 pcs - black,,,These are overall solid knives and were great for awhile but since have rusted and it’s really hard to get them off. Overall i like the holder and sharpener. Just wish they didn’t rust so easily.,These are overall solid knives and were great for awhile but since have rusted and it’s really hard to get them off. Overall i like the holder and sharpener. Just wish they didn’t rust so easily.,1,195,0,0,0.01935483870967742,0cff6fd90ef4222ba3782aaf18b4067b,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R2NTIPXVPJFVJQ,B0BWYH3D6G,Lee Moreno,1,"August 26, 2025",2025-08-26,False,0,Style: 16 pcs - black,,16 pcs - black,,,"I purchased these for my first home in January of this year, I didn’t move into my home until mid February and used them for 6 months only! They’re completely loose about to fall off the handle and they rusted so easily. Keep in my I don’t own a dishwasher so these were washed by hand, dried instantly and they still rusted!","I purchased these for my first home in January of this year, I didn’t move into my home until mid February and used them for 6 months only! They’re completely loose about to fall off the handle and they rusted so easily. Keep in my I don’t own a dishwasher so these were washed by hand, dried instantly and they still rusted!",1,325,2,0,0.027450980392156862,9673597f8f0b266bea109486d306d2cb,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R2RPS8XNOYP7N3,B0BWYH3D6G,Jason G.,5,"August 10, 2025",2025-08-10,True,0,Style: 16 pcs - black,,16 pcs - black,,,I wanted a good quality set that wouldn't cost a ton of money.  I love the color and sharpness.  I will say after use wash them off and dry them or they will spot.,I wanted a good quality set that wouldn't cost a ton of money. I love the color and sharpness. I will say after use wash them off and dry them or they will spot.,1,161,0,0,0.024193548387096774,ffdd5503b7ea5b29c9655ac4f87e8d40,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R21129GHOB3VVN,B0BWYH3D6G,Amazon Customer,1,"August 2, 2025",2025-08-02,False,0,Style: 16 pcs - black,,16 pcs - black,,,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:27Loaded:22.24%Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:271xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglish (Automated)Audio Trackdefault, selectedFullscreenThis is a modal window.This set was for a bridal shower. So it wasn’t open until recently. When I was notified that the set was defective it was too late to return because the return window had closed. After just a few washings, every piece was damaged with rust. One of the knives in the video, the blade actually came out of the handle. Please see the attached video.","The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:27Loaded:22.24%Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:271xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglish (Automated)Audio Trackdefault, selectedFullscreenThis is a modal window.This set was for a bridal shower. So it wasn’t open until recently. When I was notified that the set was defective it was too late to return because the return window had closed. After just a few washings, every piece was damaged with rust. One of the knives in the video, the blade actually came out of the handle. Please see the attached video.",1,853,0,0,0.0659025787965616,491f1029c8189bdbec3af8e85314ab78,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R2T096TBK6Y2O,B0BWYH3D6G,Vigo Santi,5,"August 3, 2025",2025-08-03,True,0,,,,,,Muy buenos,Muy buenos,1,10,0,0,0.1111111111111111,afe703d769fe89d8cbbda83fccae2656,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R2ZPKG95KCGIKF,B0BWYH3D6G,Carmen Leidy  Cancio Valdes,5,"August 10, 2025",2025-08-10,True,0,,,,,,"Bello me encantó , muy buena calidad","Bello me encantó , muy buena calidad",1,36,0,0,0.034482758620689655,c7e96308d4a663c5d33fcad44cb79276,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R1WO9C91LHV0M,B0BWYH3D6G,Ryan H.,3,"July 20, 2025",2025-07-20,True,0,Style: 20 Pcs - Acrylic Black,,20 Pcs - Acrylic Black,,,"Get the job done but you can tell they are cheaply made, handles are awful","Get the job done but you can tell they are cheaply made, handles are awful",1,74,0,0,0.01694915254237288,adb550217bc7d87426974d39885b3d40,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R60TN46C6CIGC,B0BWYH3D6G,Sunny Ada,3,"August 12, 2025",2025-08-12,True,0,Style: 16 pcs - black,,16 pcs - black,,,"Upon arrival, one of the knives looked like the plastic broke or was cut, otherwise they cut good.","Upon arrival, one of the knives looked like the plastic broke or was cut, otherwise they cut good.",1,98,0,0,0.01282051282051282,e8219721af9dae8ad8d5195f3db59899,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
