asin,month,month_str,reviews_month_n,sales_month_sim,bought_count_cum_sim,demand_score,price_num,product_rating,product_rating_count,bsr_rank,discount_rate,brand_norm
B07GH3KQS5,2023-01-01,2023-01,0,0,0,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2023-02-01,2023-02,0,0,0,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2023-03-01,2023-03,0,0,0,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2023-04-01,2023-04,0,0,0,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2023-05-01,2023-05,0,0,0,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2023-06-01,2023-06,0,0,0,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2023-07-01,2023-07,0,0,0,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2023-08-01,2023-08,0,0,0,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2023-09-01,2023-09,0,0,0,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2023-10-01,2023-10,0,0,0,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2023-11-01,2023-11,54,1731,1900,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2023-12-01,2023-12,86,1802,1967,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2024-01-01,2024-01,93,1526,3235,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2024-02-01,2024-02,226,3395,10255,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2024-03-01,2024-03,266,5089,21067,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2024-04-01,2024-04,280,5764,30134,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2024-05-01,2024-05,145,3285,17772,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2024-06-01,2024-06,143,4136,26649,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2024-07-01,2024-07,149,4614,37628,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2024-08-01,2024-08,317,4913,39853,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2024-09-01,2024-09,237,4914,53158,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2024-10-01,2024-10,373,5791,63569,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2024-11-01,2024-11,395,6576,75088,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2024-12-01,2024-12,186,5371,68340,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2025-01-01,2025-01,104,2060,30863,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2025-02-01,2025-02,171,3632,59134,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2025-03-01,2025-03,268,5823,86017,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2025-04-01,2025-04,338,6492,116499,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2025-05-01,2025-05,477,6450,117916,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2025-06-01,2025-06,398,6074,117379,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2025-07-01,2025-07,334,4769,100710,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2025-08-01,2025-08,106,4018,79700,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2025-09-01,2025-09,108,3394,75131,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2025-10-01,2025-10,194,6659,147623,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2025-11-01,2025-11,338,8868,195571,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B07GH3KQS5,2025-12-01,2025-12,287,6099,140431,0.3056,19.99,4.3,15774,39198,0.0,wanbasion
B0D6BM4PDD,2023-01-01,2023-01,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2023-02-01,2023-02,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2023-03-01,2023-03,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2023-04-01,2023-04,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2023-05-01,2023-05,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2023-06-01,2023-06,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2023-07-01,2023-07,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2023-08-01,2023-08,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2023-09-01,2023-09,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2023-10-01,2023-10,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2023-11-01,2023-11,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2023-12-01,2023-12,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2024-01-01,2024-01,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2024-02-01,2024-02,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2024-03-01,2024-03,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2024-04-01,2024-04,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2024-05-01,2024-05,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2024-06-01,2024-06,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2024-07-01,2024-07,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2024-08-01,2024-08,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2024-09-01,2024-09,0,0,0,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2024-10-01,2024-10,131,1785,1869,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2024-11-01,2024-11,149,2493,2722,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2024-12-01,2024-12,77,2315,4303,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2025-01-01,2025-01,113,2317,6860,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2025-02-01,2025-02,188,3908,15123,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2025-03-01,2025-03,116,2355,11512,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2025-04-01,2025-04,262,5060,31897,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2025-05-01,2025-05,120,4549,32869,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2025-06-01,2025-06,245,4142,36242,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2025-07-01,2025-07,211,4279,36088,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2025-08-01,2025-08,182,2829,28534,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2025-09-01,2025-09,239,3648,39719,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2025-10-01,2025-10,220,6030,78421,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2025-11-01,2025-11,136,4985,58462,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0D6BM4PDD,2025-12-01,2025-12,336,5585,85839,0.2243,169.99,4.6,395,42920,0.15,knifesaga
B0B5DPM2XX,2023-01-01,2023-01,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2023-02-01,2023-02,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2023-03-01,2023-03,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2023-04-01,2023-04,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2023-05-01,2023-05,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2023-06-01,2023-06,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2023-07-01,2023-07,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2023-08-01,2023-08,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2023-09-01,2023-09,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2023-10-01,2023-10,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2023-11-01,2023-11,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2023-12-01,2023-12,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2024-01-01,2024-01,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2024-02-01,2024-02,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2024-03-01,2024-03,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2024-04-01,2024-04,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2024-05-01,2024-05,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2024-06-01,2024-06,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2024-07-01,2024-07,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2024-08-01,2024-08,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2024-09-01,2024-09,0,0,0,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2024-10-01,2024-10,81,1334,1430,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2024-11-01,2024-11,57,2118,1999,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2024-12-01,2024-12,158,2435,4411,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2025-01-01,2025-01,104,2028,6173,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2025-02-01,2025-02,166,3726,14381,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2025-03-01,2025-03,193,3724,20424,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2025-04-01,2025-04,172,3097,17111,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2025-05-01,2025-05,118,3645,23204,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2025-06-01,2025-06,180,3944,28680,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2025-07-01,2025-07,221,5298,44981,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2025-08-01,2025-08,174,4107,41720,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2025-09-01,2025-09,104,3522,38785,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2025-10-01,2025-10,221,6721,78233,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2025-11-01,2025-11,231,7009,83623,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0B5DPM2XX,2025-12-01,2025-12,329,7548,100044,0.2283,29.99,4.6,4872,12779,0.0,enoking
B0D2CVPV8K,2023-01-01,2023-01,0,0,0,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2023-02-01,2023-02,0,0,0,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2023-03-01,2023-03,0,0,0,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2023-04-01,2023-04,0,0,0,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2023-05-01,2023-05,0,0,0,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2023-06-01,2023-06,0,0,0,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2023-07-01,2023-07,0,0,0,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2023-08-01,2023-08,0,0,0,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2023-09-01,2023-09,0,0,0,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2023-10-01,2023-10,0,0,0,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2023-11-01,2023-11,156,4887,4686,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2023-12-01,2023-12,160,4154,4207,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2024-01-01,2024-01,139,4169,9158,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2024-02-01,2024-02,135,4324,13878,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2024-03-01,2024-03,477,7364,28167,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2024-04-01,2024-04,509,10241,55843,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2024-05-01,2024-05,436,7710,50714,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2024-06-01,2024-06,330,7942,52604,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2024-07-01,2024-07,507,9634,83169,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2024-08-01,2024-08,310,8202,79475,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2024-09-01,2024-09,407,10078,91503,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2024-10-01,2024-10,478,8308,94489,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2024-11-01,2024-11,644,19820,228577,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2024-12-01,2024-12,596,10672,143581,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2025-01-01,2025-01,316,4677,70893,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2025-02-01,2025-02,298,9636,144504,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2025-03-01,2025-03,631,9031,142022,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2025-04-01,2025-04,276,9531,175686,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2025-05-01,2025-05,450,10624,209365,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2025-06-01,2025-06,634,11421,198000,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2025-07-01,2025-07,833,15740,341422,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2025-08-01,2025-08,266,8925,171785,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2025-09-01,2025-09,785,12098,257494,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2025-10-01,2025-10,1247,16942,410129,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2025-11-01,2025-11,292,8578,217278,0.6014,32.95,4.4,37,72069,0.0,kofery
B0D2CVPV8K,2025-12-01,2025-12,874,12530,327397,0.6014,32.95,4.4,37,72069,0.0,kofery
B000N5BUWY,2023-01-01,2023-01,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2023-02-01,2023-02,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2023-03-01,2023-03,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2023-04-01,2023-04,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2023-05-01,2023-05,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2023-06-01,2023-06,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2023-07-01,2023-07,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2023-08-01,2023-08,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2023-09-01,2023-09,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2023-10-01,2023-10,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2023-11-01,2023-11,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2023-12-01,2023-12,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2024-01-01,2024-01,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2024-02-01,2024-02,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2024-03-01,2024-03,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2024-04-01,2024-04,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2024-05-01,2024-05,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2024-06-01,2024-06,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2024-07-01,2024-07,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2024-08-01,2024-08,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2024-09-01,2024-09,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2024-10-01,2024-10,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2024-11-01,2024-11,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2024-12-01,2024-12,0,0,0,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2025-01-01,2025-01,22,829,821,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2025-02-01,2025-02,43,655,654,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2025-03-01,2025-03,69,1521,3028,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2025-04-01,2025-04,126,2193,6984,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2025-05-01,2025-05,128,2946,11936,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2025-06-01,2025-06,213,3564,19204,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2025-07-01,2025-07,137,3653,21980,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2025-08-01,2025-08,93,3601,23819,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2025-09-01,2025-09,212,2940,21777,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2025-10-01,2025-10,138,5370,51890,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2025-11-01,2025-11,366,5540,50482,0.1861,72.5,4.7,313,131128,0.03,mac knife
B000N5BUWY,2025-12-01,2025-12,113,3405,34590,0.1861,72.5,4.7,313,131128,0.03,mac knife
B09H3BFS6M,2023-01-01,2023-01,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2023-02-01,2023-02,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2023-03-01,2023-03,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2023-04-01,2023-04,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2023-05-01,2023-05,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2023-06-01,2023-06,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2023-07-01,2023-07,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2023-08-01,2023-08,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2023-09-01,2023-09,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2023-10-01,2023-10,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2023-11-01,2023-11,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2023-12-01,2023-12,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2024-01-01,2024-01,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2024-02-01,2024-02,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2024-03-01,2024-03,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2024-04-01,2024-04,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2024-05-01,2024-05,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2024-06-01,2024-06,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2024-07-01,2024-07,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2024-08-01,2024-08,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2024-09-01,2024-09,0,0,0,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2024-10-01,2024-10,134,2470,2693,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2024-11-01,2024-11,210,3031,3259,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2024-12-01,2024-12,162,2737,5190,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2025-01-01,2025-01,216,3133,9378,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2025-02-01,2025-02,188,4498,16444,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2025-03-01,2025-03,245,6372,34748,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2025-04-01,2025-04,272,4027,24513,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2025-05-01,2025-05,240,5384,35767,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2025-06-01,2025-06,324,5357,41076,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2025-07-01,2025-07,217,6711,66205,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2025-08-01,2025-08,469,7479,76519,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2025-09-01,2025-09,296,5644,61099,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2025-10-01,2025-10,361,9415,112976,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2025-11-01,2025-11,457,9198,109973,0.3322,59.0,4.5,1192,79446,0.8,brodark
B09H3BFS6M,2025-12-01,2025-12,609,10187,130496,0.3322,59.0,4.5,1192,79446,0.8,brodark
B0F1FY2HQY,2023-01-01,2023-01,0,0,0,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2023-02-01,2023-02,0,0,0,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2023-03-01,2023-03,0,0,0,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2023-04-01,2023-04,0,0,0,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2023-05-01,2023-05,0,0,0,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2023-06-01,2023-06,0,0,0,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2023-07-01,2023-07,0,0,0,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2023-08-01,2023-08,0,0,0,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2023-09-01,2023-09,0,0,0,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2023-10-01,2023-10,0,0,0,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2023-11-01,2023-11,0,0,0,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2023-12-01,2023-12,0,0,0,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2024-01-01,2024-01,15,548,574,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2024-02-01,2024-02,48,774,738,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2024-03-01,2024-03,29,617,1218,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2024-04-01,2024-04,122,2023,6589,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2024-05-01,2024-05,79,1946,7466,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2024-06-01,2024-06,88,1319,6983,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2024-07-01,2024-07,167,3239,18104,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2024-08-01,2024-08,141,1954,12798,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2024-09-01,2024-09,81,2812,22298,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2024-10-01,2024-10,171,3375,28759,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2024-11-01,2024-11,165,2613,28236,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2024-12-01,2024-12,195,3549,35531,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2025-01-01,2025-01,56,2149,26289,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2025-02-01,2025-02,223,3034,40264,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2025-03-01,2025-03,109,2755,35222,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2025-04-01,2025-04,71,1898,29794,0.1536,89.99,4.8,66,122166,0.1,mdhand
B0F1FY2HQY,2025-05-01,2025-05,151,3065,48734,0.1536,89.99,4.8,66,122166,0.1,mdhand
